course_code,course_name,credits,grade,semester
MGT351,Human Resource Management,3,B+,Summer2019
MIS207,Management Information Systems,3,A,Summer2019
ACT201,Intro to Financial Accounting,3,B+,Summer2019
ACT202,Intro to Managerial Accounting,3,B+,Summer2019
INB372,International Business,3,B,Summer2019
ECO101,Intro to Microeconomics,3,A-,Summer2019
BUS172,Introduction to Statistics,3,B+,Summer2019
MGT368,Entrepreneurship,3,B+,Summer2019
ENG103,Intermediate Composition,3,B,Summer2019
BUS135,Business Mathematics,3,B,Summer2019
CHN101,Chinese Language,3,A-,Summer2019
POL101,Intro to Political Science,3,B-,Summer2019
PSY101,Intro to Psychology,3,B+,Summer2019
PHY107,Physics I,3,B-,Summer2019
MIS107,Introduction to Computers,3,C+,Fall2019
BUS173,Applied Statistics,3,B-,Fall2019
LAW200,Legal Environment of Business,3,C,Fall2019
MGT212,Principles of Management,3,B,Fall2019
BUS251,Business Communication,3,C-,Fall2019
HIS205,Modern History,3,A,Fall2019
GEO205,Geography,3,A-,Fall2019
PSY101L,Psychology Lab,1,B,Fall2019
MGT321,Organizational Behavior,3,B-,Fall2019
MGT410,Entrepreneurship II,3,A,Fall2019
MGT489,Strategic Management,3,A,Spring2020
MKT202,Introduction to Marketing,3,C-,Spring2020
PHI401,Ethics / Philosophy,3,C,Spring2020
MGT314,Production Management,3,C-,Spring2020
HIS101,Bangladesh History,3,B+,Spring2020
PBH101,Public Health,3,B+,Spring2020
MGT330,Designing Effective Organizations,3,A-,Spring2020
HRM370,Managerial Skill Development,3,B-,Spring2020
MIS320,IT for Managers,3,A-,Spring2020
BUS498,Internship,4,C+,Spring2020
