course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Fall2020
EEE452,Engineering Economics,3,B+,Fall2020
CSE145,Introduction to Artificial Intelligence,3,B-,Fall2020
CSE311L,Database Management Systems Lab,1,B,Fall2020
CSE499B,Senior Capstone Design II,2,B,Fall2020
CSE327,Software Engineering,3,B,Fall2020
SOC101,Intro to Sociology,3,A-,Fall2020
CSE231,Digital Logic Design,3,B+,Spring2021
CSE331,Microprocessor Interfacing,3,C+,Spring2021
CSE115L,Programming Language I Lab,1,B,Spring2021
POL104,Political Science,3,A,Spring2021
CSE173,Discrete Mathematics,3,A-,Summer2021
ENG105,Advanced Composition,3,C,Summer2021
MAT361,Differential Equations,3,A,Summer2021
PHY108,Physics II,3,B-,Summer2021
CHE101,Chemistry I,3,A,Summer2021
CSE332,Computer Organization & Architecture,3,B,Summer2021
CSE101,Introduction to Python Programming,3,B+,Fall2021
BIO103,Biology I,3,A-,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,C,Fall2021
CSE299,Junior Design Project,1,B-,Fall2021
BIO103L,Biology I Lab,1,A,Fall2021
PHY108L,Physics II Lab,1,A,Spring2022
CHE101L,Chemistry I Lab,1,C+,Spring2022
PHY107L,Physics I Lab,1,C-,Spring2022
MAT125,Linear Algebra,3,B,Spring2022
CSE215,Programming Language II,3,B,Summer2022
CSE425,Concepts of Programming Languages,3,A-,Summer2022
ENG103,Intermediate Composition,3,C,Summer2022
CSE225,Data Structures & Algorithms,3,B+,Summer2022
CEE110,Engineering Drawing,1,C-,Summer2022
HIS102,World Civilization,3,A-,Summer2022
CSE499A,Senior Capstone Design I,2,C+,Summer2022
MAT240,Probability & Statistics,3,B+,Summer2022
CSE445,Computer Vision,3,B-,Summer2022
CSE461,Robotics,3,B-,Summer2022
MAT120,Calculus I,3,A-,Fall2022
MAT130,Calculus II,3,A,Fall2022
MAT250,Calculus III,3,B+,Fall2022
EEE141,Electrical Circuits I,3,C,Fall2022
CSE323,Operating Systems Design,3,B,Fall2022
CSE331L,Microprocessor Interfacing Lab,1,B-,Fall2022
CSE226,Fundamentals of Vibe Coding,3,B,Fall2022
CSE471,Compiler Design,3,B,Fall2022
SOC201,Social Theory,3,A,Fall2022
