course_code,course_name,credits,grade,semester
CSE231,Digital Logic Design,3,C,Summer2020
ENG105,Advanced Composition,3,A,Summer2020
PHY107,Physics I,3,W,Summer2020
MAT250,Calculus III,3,W,Fall2020
CSE225,Data Structures & Algorithms,3,B,Fall2020
CSE323,Operating Systems Design,3,C+,Fall2020
CHE101,Chemistry I,3,B,Fall2020
CSE499B,Senior Capstone Design II,2,B,Fall2020
CSE425,Concepts of Programming Languages,3,B,Fall2020
CSE215L,Programming Language II Lab,1,W,Spring2021
EEE111,Analog Electronics I,3,W,Spring2021
CSE215,Programming Language II,3,W,Spring2021
CSE226,Fundamentals of Vibe Coding,3,W,Spring2021
CSE331L,Microprocessor Interfacing Lab,1,B+,Spring2021
BIO103L,Biology I Lab,1,C+,Spring2021
CSE115L,Programming Language I Lab,1,A,Spring2021
CSE327,Software Engineering,3,W,Spring2021
PHY108,Physics II,3,W,Spring2021
CSE499A,Senior Capstone Design I,2,W,Spring2021
CSE311,Database Management Systems,3,C+,Spring2021
