course_code,course_name,credits,grade,semester
MIS207,Management Information Systems,3,A,Fall2019
MGT351,Human Resource Management,3,A-,Fall2019
LAW200,Legal Environment of Business,3,A,Fall2019
ENG105,Advanced Composition,3,A,Fall2019
ECO104,Intro to Macroeconomics,3,A,Fall2019
MGT368,Entrepreneurship,3,A,Fall2019
CHE101,Chemistry I,3,A-,Fall2019
ACT320,Intermediate Accounting II,3,B+,Fall2019
ACT460,Advanced Financial Accounting,3,B,Fall2019
ACT380,Audit and Assurance,3,B-,Fall2019
BUS173,Applied Statistics,3,B-,Spring2020
PHI401,Ethics / Philosophy,3,A-,Spring2020
INB372,International Business,3,A-,Spring2020
MGT212,Principles of Management,3,A-,Spring2020
HIS101,Bangladesh History,3,B,Spring2020
SOC101,Intro to Sociology,3,A,Spring2020
BIO103,Biology I,3,B,Spring2020
ACT202,Intro to Managerial Accounting,3,A-,Summer2020
MGT314,Production Management,3,A-,Summer2020
ENG103,Intermediate Composition,3,B-,Summer2020
MKT202,Introduction to Marketing,3,A-,Summer2020
ACT201,Intro to Financial Accounting,3,A-,Summer2020
MIS107,Introduction to Computers,3,B+,Summer2020
PBH101,Public Health,3,B+,Summer2020
ACT310,Intermediate Accounting I,3,A,Summer2020
BUS251,Business Communication,3,A-,Fall2020
FIN254,Intro to Financial Management,3,A,Fall2020
BUS172,Introduction to Statistics,3,C+,Fall2020
BEN205,Bengali Literature,3,A-,Fall2020
HIS102,World Civilization,3,B-,Fall2020
POL101,Intro to Political Science,3,B,Fall2020
BIO103L,Biology I Lab,1,B,Fall2020
ECO101,Intro to Microeconomics,3,B,Spring2021
BUS135,Business Mathematics,3,A,Spring2021
MGT489,Strategic Management,3,B,Spring2021
ACT360,Advanced Managerial Accounting,3,B,Spring2021
ACT370,Taxation,3,B,Spring2021
BUS498,Internship,4,A-,Spring2021
