course_code,course_name,credits,grade,semester
MGT368,Entrepreneurship,3,B,Summer2022
MGT489,Strategic Management,3,B+,Summer2022
BUS135,Business Mathematics,3,A-,Summer2022
ENG115,English Literature,3,A,Summer2022
PSY101,Intro to Psychology,3,A,Summer2022
MKT344,Consumer Behaviour,3,A,Summer2022
MKT470,Marketing Research,3,A,Summer2022
MKT417,Export-Import Management,3,A-,Summer2022
FIN254,Intro to Financial Management,3,B,Fall2022
MKT202,Introduction to Marketing,3,B,Fall2022
ENG105,Advanced Composition,3,B+,Spring2023
BUS251,Business Communication,3,A-,Spring2023
MGT314,Production Management,3,A,Spring2023
PHI401,Ethics / Philosophy,3,A,Spring2023
HIS103,History of South Asia,3,A,Spring2023
PHY107,Physics I,3,A-,Spring2023
LAW200,Legal Environment of Business,3,A-,Summer2023
MGT351,Human Resource Management,3,A,Summer2023
MIS107,Introduction to Computers,3,A,Summer2023
MIS207,Management Information Systems,3,A,Fall2023
ECO104,Intro to Macroeconomics,3,A-,Fall2023
BUS173,Applied Statistics,3,A,Fall2023
ANT101,Anthropology,3,A-,Fall2023
MKT460,Strategic Marketing,3,B+,Fall2023
ECO101,Intro to Microeconomics,3,B+,Spring2024
ENG103,Intermediate Composition,3,A,Spring2024
POL104,Political Science,3,B,Spring2024
MKT337,Promotional Management,3,A,Spring2024
MGT212,Principles of Management,3,A,Summer2024
ACT202,Intro to Managerial Accounting,3,A,Summer2024
ENV107,Environmental Science,3,A-,Summer2024
ENV107L,Environmental Science Lab,1,A,Summer2024
BUS172,Introduction to Statistics,3,A,Fall2024
ACT201,Intro to Financial Accounting,3,A,Fall2024
INB372,International Business,3,A,Fall2024
HIS205,Modern History,3,B+,Fall2024
MKT330,Retail Management,3,B,Fall2024
BUS498,Internship,4,B,Fall2024
