course_code,course_name,credits,grade,semester
CHN101,Chinese Language,3,F,Summer2019
SOC101,Intro to Sociology,3,F,Summer2019
MKT337,Promotional Management,3,I,Summer2019
ENG103,Intermediate Composition,3,F,Fall2019
INB372,International Business,3,F,Fall2019
BUS173,Applied Statistics,3,I,Fall2019
PAD201,Public Administration,3,D+,Fall2019
PHY107,Physics I,3,C-,Fall2019
BIO103L,Biology I Lab,1,I,Fall2019
MGT489,Strategic Management,3,C-,Spring2020
ENG103,Intermediate Composition,3,F,Spring2020
MGT212,Principles of Management,3,F,Summer2020
MGT368,Entrepreneurship,3,D,Summer2020
MIS207,Management Information Systems,3,F,Summer2020
BUS135,Business Mathematics,3,I,Summer2020
BUS172,Introduction to Statistics,3,I,Summer2020
FIN254,Intro to Financial Management,3,D,Summer2020
ENG105,Advanced Composition,3,F,Summer2020
HIS102,World Civilization,3,D+,Summer2020
BIO103,Biology I,3,C-,Summer2020
MKT344,Consumer Behaviour,3,F,Summer2020
MIS207,Management Information Systems,3,C+,Summer2021
BUS172,Introduction to Statistics,3,C,Fall2021
ENG105,Advanced Composition,3,C,Spring2023
INB372,International Business,3,D,Summer2023
MGT212,Principles of Management,3,B,Fall2023
BUS135,Business Mathematics,3,D,Fall2023
MGT368,Entrepreneurship,3,D+,Summer2024
