course_code,course_name,credits,grade,semester
ECO104,Intro to Macroeconomics,3,B-,Spring2022
HIS101,Bangladesh History,3,B,Spring2022
PSY101,Intro to Psychology,3,A,Spring2022
MGT330,Designing Effective Organizations,3,B,Spring2022
HRM470,Negotiations,3,A,Spring2022
MGT489,Strategic Management,3,B+,Summer2022
ACT201,Intro to Financial Accounting,3,A,Summer2022
PBH101,Public Health,3,B+,Summer2022
BIO103,Biology I,3,B-,Summer2022
MGT321,Organizational Behavior,3,A-,Summer2022
MKT202,Introduction to Marketing,3,A,Fall2022
MGT368,Entrepreneurship,3,B+,Fall2022
PAD201,Public Administration,3,B-,Fall2022
MGT314,Production Management,3,B-,Spring2023
BUS251,Business Communication,3,B+,Spring2023
BUS173,Applied Statistics,3,A-,Spring2023
ENG105,Advanced Composition,3,B+,Summer2023
FIN254,Intro to Financial Management,3,A,Summer2023
HRM370,Managerial Skill Development,3,B,Summer2023
MGT350,Managing Quality,3,A-,Summer2023
PHI401,Ethics / Philosophy,3,A,Fall2023
LAW200,Legal Environment of Business,3,B,Fall2023
BUS172,Introduction to Statistics,3,A,Fall2023
HIS205,Modern History,3,B,Fall2023
PBH101L,Public Health Lab,1,C+,Fall2023
MGT351,Human Resource Management,3,A-,Spring2024
MIS207,Management Information Systems,3,B+,Spring2024
MGT410,Entrepreneurship II,3,B,Spring2024
ACT202,Intro to Managerial Accounting,3,C+,Summer2024
ENG103,Intermediate Composition,3,A,Summer2024
BUS135,Business Mathematics,3,B,Summer2024
INB372,International Business,3,A-,Fall2024
ECO101,Intro to Microeconomics,3,B,Fall2024
MGT212,Principles of Management,3,A-,Fall2024
MIS107,Introduction to Computers,3,A,Fall2024
CHN101,Chinese Language,3,B+,Fall2024
SOC101,Intro to Sociology,3,A-,Fall2024
BUS498,Internship,4,A-,Fall2024
