course_code,course_name,credits,grade,semester
ACT202,Intro to Managerial Accounting,3,F,Fall2020
LAW200,Legal Environment of Business,3,W,Fall2020
MGT212,Principles of Management,3,W,Fall2020
HIS205,Modern History,3,C-,Fall2020
MIS310,Systems Analysis,3,F,Fall2020
BUS173,Applied Statistics,3,W,Spring2021
ANT101,Anthropology,3,C-,Spring2021
PSY101,Intro to Psychology,3,F,Spring2021
MIS210,Computer Programming,3,D+,Spring2021
MIS499,Special Topics in MIS,3,F,Spring2021
MIS107,Introduction to Computers,3,D,Summer2021
MGT489,Strategic Management,3,C-,Summer2021
MGT314,Production Management,3,C,Summer2021
ECO101,Intro to Microeconomics,3,D+,Summer2021
BUS172,Introduction to Statistics,3,C-,Summer2021
HIS103,History of South Asia,3,D,Summer2021
PHI401,Ethics / Philosophy,3,W,Fall2021
MKT202,Introduction to Marketing,3,C-,Fall2021
PHY107,Physics I,3,D,Fall2021
ACT202,Intro to Managerial Accounting,3,C+,Summer2023
