course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,C-,Summer2022
ECO104,Intro to Macroeconomics,3,C+,Summer2022
HIS102,World Civilization,3,C,Fall2022
ENV107L,Environmental Science Lab,1,C+,Fall2022
ACT360,Advanced Managerial Accounting,3,D,Fall2022
BUS173,Applied Statistics,3,B,Spring2023
PHI401,Ethics / Philosophy,3,D,Summer2023
BUS172,Introduction to Statistics,3,C-,Summer2023
ACT310,Intermediate Accounting I,3,C+,Summer2023
ACT320,Intermediate Accounting II,3,C,Summer2023
MGT351,Human Resource Management,3,B,Fall2023
MIS207,Management Information Systems,3,C-,Fall2023
INB372,International Business,3,C-,Spring2024
ACT202,Intro to Managerial Accounting,3,C-,Spring2024
MGT212,Principles of Management,3,D,Spring2024
BUS135,Business Mathematics,3,D,Spring2024
HIS103,History of South Asia,3,D,Spring2024
PAD201,Public Administration,3,C-,Spring2024
MGT212,Principles of Management,3,B,Fall2024
