course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,C,Summer2022
HIS205,Modern History,3,A-,Summer2022
POL104,Political Science,3,C+,Summer2022
ECO317,Public Economics,3,A-,Summer2022
MIS207,Management Information Systems,3,B+,Fall2022
ECO104,Intro to Macroeconomics,3,B,Fall2022
BEN205,Bengali Literature,3,T,Fall2022
ECO204,Intermediate Macroeconomics,3,A,Fall2022
ECO348,Mathematical Economics,3,C,Fall2022
MIS107,Introduction to Computers,3,B+,Spring2023
LAW200,Legal Environment of Business,3,A-,Spring2023
HIS102,World Civilization,3,A,Spring2023
BUS135,Business Mathematics,3,A,Summer2023
PHI401,Ethics / Philosophy,3,C+,Summer2023
ENG103,Intermediate Composition,3,C+,Summer2023
BIO103,Biology I,3,C+,Summer2023
ECO201,Intermediate Microeconomics,3,A,Summer2023
