course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,W,Summer2022
HIS103,History of South Asia,3,A,Summer2022
GEO205,Geography,3,C,Summer2022
BUS135,Business Mathematics,3,A,Fall2022
ENG115,English Literature,3,C,Fall2022
MGT314,Production Management,3,W,Summer2023
ECO101,Intro to Microeconomics,3,W,Summer2023
POL104,Political Science,3,B+,Summer2023
MIS207,Management Information Systems,3,W,Fall2023
PBH101,Public Health,3,B+,Fall2023
MIS499,Special Topics in MIS,3,C,Fall2023
BUS172,Introduction to Statistics,3,W,Spring2024
LAW200,Legal Environment of Business,3,B+,Spring2024
MIS450,IS Security,3,C+,Spring2024
PHI401,Ethics / Philosophy,3,D,Summer2024
BUS173,Applied Statistics,3,A,Summer2024
MIS210,Computer Programming,3,D,Summer2024
ACT201,Intro to Financial Accounting,3,W,Fall2024
MGT368,Entrepreneurship,3,B,Fall2024
ACT202,Intro to Managerial Accounting,3,W,Fall2024
BIO103,Biology I,3,B,Fall2024
