course_code,course_name,credits,grade,semester
MAT361,Differential Equations,3,B,Summer2021
CSE331L,Microprocessor Interfacing Lab,1,B-,Summer2021
CSE145,Introduction to Artificial Intelligence,3,C,Summer2021
CSE499B,Senior Capstone Design II,2,C,Summer2021
EEE452,Engineering Economics,3,C+,Summer2021
CSE311,Database Management Systems,3,C+,Summer2021
BIO103,Biology I,3,C-,Summer2021
CSE323,Operating Systems Design,3,B-,Summer2021
EEE141,Electrical Circuits I,3,W,Summer2021
CEE110,Engineering Drawing,1,A-,Summer2021
EEE111,Analog Electronics I,3,B,Summer2021
ANT101,Anthropology,3,B+,Summer2021
CSE471,Compiler Design,3,D+,Summer2021
SOC201,Social Theory,3,C,Summer2021
CSE231L,Digital Logic Design Lab,1,B-,Fall2021
PHY108L,Physics II Lab,1,B,Fall2021
BIO103L,Biology I Lab,1,B-,Fall2021
MAT130,Calculus II,3,C+,Fall2021
CSE215,Programming Language II,3,D,Fall2021
CSE425,Concepts of Programming Languages,3,C+,Fall2021
HIS102,World Civilization,3,B+,Fall2021
MAT120,Calculus I,3,C-,Fall2021
PHI104,Introduction to Ethics,3,A-,Fall2021
ENG103,Intermediate Composition,3,B-,Fall2021
EEE141L,Electrical Circuits I Lab,1,B,Fall2021
HIS101,Bangladesh History,3,B+,Fall2021
PHY108,Physics II,3,B-,Fall2021
POL101,Intro to Political Science,3,W,Fall2021
CSE445,Computer Vision,3,C-,Fall2021
CSE373,Design & Analysis of Algorithms,3,B,Spring2022
CHE101,Chemistry I,3,A,Spring2022
MAT350,Probability & Statistics,3,F,Spring2022
CHE101L,Chemistry I Lab,1,A,Spring2022
ENG105,Advanced Composition,3,W,Spring2022
CSE225,Data Structures & Algorithms,3,A-,Spring2022
CSE327,Software Engineering,3,B,Spring2022
PHY107,Physics I,3,F,Spring2022
CSE299,Junior Design Project,1,B-,Spring2022
CSE311L,Database Management Systems Lab,1,B-,Spring2022
PHY107L,Physics I Lab,1,B,Spring2022
CSE499A,Senior Capstone Design I,2,F,Spring2022
ECO101,Intro to Microeconomics,3,F,Spring2022
CSE101,Introduction to Python Programming,3,C,Summer2022
MAT250,Calculus III,3,D,Summer2022
CSE231,Digital Logic Design,3,B,Summer2022
CSE115L,Programming Language I Lab,1,A-,Summer2022
CSE332,Computer Organization & Architecture,3,B,Summer2022
CSE115,Programming Language I,3,A-,Summer2022
CSE173,Discrete Mathematics,3,C+,Summer2022
CSE215L,Programming Language II Lab,1,D,Summer2022
MAT125,Linear Algebra,3,B-,Summer2022
CSE225L,Data Structures & Algorithms Lab,1,C,Summer2022
CSE461,Robotics,3,D+,Summer2022
