course_code,course_name,credits,grade,semester
BUS172,Introduction to Statistics,3,F,Summer2023
INB372,International Business,3,D,Summer2023
BUS251,Business Communication,3,D,Summer2023
MGT314,Production Management,3,D+,Summer2023
POL101,Intro to Political Science,3,F,Summer2023
PSY101,Intro to Psychology,3,F,Summer2023
ACT310,Intermediate Accounting I,3,D,Summer2023
ACT320,Intermediate Accounting II,3,D,Summer2023
ACT360,Advanced Managerial Accounting,3,D+,Summer2023
ACT370,Taxation,3,D+,Summer2023
MKT202,Introduction to Marketing,3,C-,Fall2023
ECO104,Intro to Macroeconomics,3,C-,Fall2023
ECO101,Intro to Microeconomics,3,C-,Fall2023
PHI401,Ethics / Philosophy,3,I,Fall2023
BUS173,Applied Statistics,3,C-,Fall2023
MGT351,Human Resource Management,3,F,Fall2023
ENG105,Advanced Composition,3,D,Fall2023
HIS103,History of South Asia,3,F,Fall2023
PBH101,Public Health,3,F,Fall2023
ACT460,Advanced Financial Accounting,3,F,Fall2023
FIN254,Intro to Financial Management,3,D,Spring2024
MGT212,Principles of Management,3,C-,Spring2024
MGT351,Human Resource Management,3,D+,Spring2024
ACT201,Intro to Financial Accounting,3,D+,Spring2024
HIS205,Modern History,3,D+,Spring2024
GEO205,Geography,3,I,Spring2024
PHY107,Physics I,3,D,Spring2024
BUS172,Introduction to Statistics,3,F,Summer2024
PHI401,Ethics / Philosophy,3,C+,Fall2024
FIN254,Intro to Financial Management,3,C,Fall2024
ENG105,Advanced Composition,3,C+,Fall2024
