course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,C,Fall2019
MKT202,Introduction to Marketing,3,C,Fall2019
MIS107,Introduction to Computers,3,D+,Fall2019
INB372,International Business,3,C-,Fall2019
PHI401,Ethics / Philosophy,3,D,Fall2019
HIS103,History of South Asia,3,D,Fall2019
PAD201,Public Administration,3,D,Fall2019
MKT337,Promotional Management,3,D,Fall2019
MKT460,Strategic Marketing,3,C+,Fall2019
ENG105,Advanced Composition,3,D,Spring2020
ECO101,Intro to Microeconomics,3,D+,Spring2020
FIN254,Intro to Financial Management,3,D,Spring2020
BUS173,Applied Statistics,3,C+,Spring2020
ECO104,Intro to Macroeconomics,3,C,Spring2020
ENG115,English Literature,3,D+,Spring2020
PHY107L,Physics I Lab,1,D+,Spring2020
MKT344,Consumer Behaviour,3,B-,Spring2020
MKT470,Marketing Research,3,D+,Spring2020
MKT475,Marketing Analytics,3,D,Spring2020
MKT417,Export-Import Management,3,C-,Spring2020
PHI401,Ethics / Philosophy,3,F,Spring2022
FIN254,Intro to Financial Management,3,F,Fall2024
