course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Spring2023
EEE141L,Electrical Circuits I Lab,1,C+,Spring2023
CSE499A,Senior Capstone Design I,2,D,Spring2023
BIO103L,Biology I Lab,1,B-,Spring2023
CEE110,Engineering Drawing,1,F,Spring2023
EEE452,Engineering Economics,3,D,Summer2023
CSE425,Concepts of Programming Languages,3,D,Summer2023
CSE145,Introduction to Artificial Intelligence,3,B,Summer2023
CSE332,Computer Organization & Architecture,3,F,Summer2023
PHY108L,Physics II Lab,1,D+,Summer2023
CSE499A,Senior Capstone Design I,2,F,Fall2023
CSE331L,Microprocessor Interfacing Lab,1,D+,Fall2023
CSE231L,Digital Logic Design Lab,1,C,Spring2024
CSE225,Data Structures & Algorithms,3,C,Spring2024
CSE327,Software Engineering,3,F,Spring2024
CSE215L,Programming Language II Lab,1,C,Spring2024
CSE311,Database Management Systems,3,D+,Spring2024
CEE110,Engineering Drawing,1,C+,Spring2024
MAT250,Calculus III,3,D,Spring2024
HIS102,World Civilization,3,C,Spring2024
CSE425,Concepts of Programming Languages,3,D,Summer2024
CSE327,Software Engineering,3,D+,Summer2024
