course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Summer2020
CSE311,Database Management Systems,3,B,Summer2020
CSE373,Design & Analysis of Algorithms,3,C,Fall2020
CSE215,Programming Language II,3,C,Fall2020
CSE231,Digital Logic Design,3,D,Spring2021
CSE225,Data Structures & Algorithms,3,B-,Summer2021
CSE311L,Database Management Systems Lab,1,F,Summer2021
ACT202,Intro to Managerial Accounting,3,B-,Fall2021
ENG105,Advanced Composition,3,C,Fall2021
INB372,International Business,3,A,Fall2021
MGT321,Organizational Behavior,3,B,Fall2021
GEO205,Geography,3,B-,Spring2022
BUS172,Introduction to Statistics,3,A-,Spring2022
ECO104,Intro to Macroeconomics,3,A,Spring2022
PBH101,Public Health,3,A-,Spring2022
PHY107,Physics I,3,B+,Spring2022
FIN254,Intro to Financial Management,3,B,Summer2022
MIS107,Introduction to Computers,3,B+,Fall2022
MGT330,Designing Effective Organizations,3,C-,Fall2022
ACT201,Intro to Financial Accounting,3,C,Summer2023
LAW200,Legal Environment of Business,3,B,Fall2023
BUS135,Business Mathematics,3,A-,Fall2023
