course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Fall2020
EEE452,Engineering Economics,3,B-,Fall2020
CSE311,Database Management Systems,3,C-,Fall2020
EEE141L,Electrical Circuits I Lab,1,A-,Fall2020
CSE323,Operating Systems Design,3,C,Fall2020
CSE373,Design & Analysis of Algorithms,3,A-,Spring2021
PHY108,Physics II,3,C,Spring2021
ENV203,Environmental Studies,3,C,Spring2021
MAT240,Probability & Statistics,3,B+,Summer2021
CSE231,Digital Logic Design,3,B+,Summer2021
MAT250,Calculus III,3,B,Summer2021
BIO103L,Biology I Lab,1,B,Summer2021
EEE111L,Analog Electronics I Lab,1,F,Summer2021
CSE425,Concepts of Programming Languages,3,A,Summer2021
PHY107L,Physics I Lab,1,B-,Summer2021
CSE225,Data Structures & Algorithms,3,C,Fall2021
CSE115L,Programming Language I Lab,1,F,Fall2021
CSE499A,Senior Capstone Design I,2,B,Fall2021
CSE331,Microprocessor Interfacing,3,F,Fall2021
MAT361,Differential Equations,3,W,Fall2021
EEE141,Electrical Circuits I,3,D+,Fall2021
CSE299,Junior Design Project,1,B,Spring2022
CSE173,Discrete Mathematics,3,B,Spring2022
HIS101,Bangladesh History,3,B+,Spring2022
CSE327,Software Engineering,3,F,Summer2022
CHE101,Chemistry I,3,B,Fall2022
CSE331L,Microprocessor Interfacing Lab,1,A-,Fall2022
CHE101L,Chemistry I Lab,1,B,Fall2022
PHY107,Physics I,3,C-,Spring2023
HIS102,World Civilization,3,B+,Spring2023
