course_code,course_name,credits,grade,semester
MGT212,Principles of Management,3,D+,Spring2020
BUS172,Introduction to Statistics,3,C,Spring2020
ENG105,Advanced Composition,3,C+,Spring2020
PAD201,Public Administration,3,B-,Spring2020
LAW200,Legal Environment of Business,3,C+,Summer2020
HIS205,Modern History,3,D+,Fall2020
PSY101,Intro to Psychology,3,C+,Spring2021
HRM370,Managerial Skill Development,3,C,Fall2021
ENG103,Intermediate Composition,3,C,Spring2022
CHE101,Chemistry I,3,B-,Spring2022
HRM360,Planning and Staffing,3,B-,Summer2022
ECO104,Intro to Macroeconomics,3,C+,Fall2022
ACT202,Intro to Managerial Accounting,3,D+,Fall2022
HRM340,Training and Development,3,B,Fall2022
HRM380,Compensation Theory and Practice,3,C-,Fall2022
