course_code,course_name,credits,grade,semester
MGT368,Entrepreneurship,3,A,Summer2019
ECO104,Intro to Macroeconomics,3,A,Summer2019
LAW200,Legal Environment of Business,3,B+,Summer2019
BUS173,Applied Statistics,3,A-,Summer2019
ENV107,Environmental Science,3,B-,Summer2019
MGT390,Warehouse Management,3,B-,Summer2019
FIN254,Intro to Financial Management,3,B-,Fall2019
ENG103,Intermediate Composition,3,A,Fall2019
MGT314,Production Management,3,A,Fall2019
ECO101,Intro to Microeconomics,3,A,Fall2019
ENG105,Advanced Composition,3,B+,Fall2019
MGT351,Human Resource Management,3,B+,Fall2019
ANT101,Anthropology,3,B,Fall2019
MGT460,Logistics Management,3,A-,Fall2019
MIS207,Management Information Systems,3,A,Spring2020
PHI401,Ethics / Philosophy,3,A-,Spring2020
BUS135,Business Mathematics,3,A,Spring2020
MIS107,Introduction to Computers,3,B,Spring2020
HIS101,Bangladesh History,3,A,Spring2020
PSY101,Intro to Psychology,3,B+,Spring2020
PSY101L,Psychology Lab,1,B+,Spring2020
MKT202,Introduction to Marketing,3,A,Summer2020
SCM310,Supply Chain Management,3,B+,Summer2020
BUS172,Introduction to Statistics,3,A,Fall2020
HIS205,Modern History,3,B-,Fall2020
BIO103,Biology I,3,A-,Fall2020
SCM450,Supply Chain Analytics,3,A-,Fall2020
INB372,International Business,3,A,Spring2021
MGT489,Strategic Management,3,A-,Spring2021
POL101,Intro to Political Science,3,B+,Spring2021
SCM320,Procurement and Inventory,3,B-,Spring2021
ACT202,Intro to Managerial Accounting,3,A-,Summer2021
MGT212,Principles of Management,3,B+,Summer2021
MGT490,Project Management,3,B,Summer2021
BUS251,Business Communication,3,B,Fall2021
ACT201,Intro to Financial Accounting,3,A,Fall2021
ENG115,English Literature,3,A-,Fall2021
BUS498,Internship,4,B,Fall2021
