course_code,course_name,credits,grade,semester
ENG105,Advanced Composition,3,C,Fall2020
ECO104,Intro to Macroeconomics,3,W,Fall2020
MGT489,Strategic Management,3,D+,Fall2020
INB372,International Business,3,A-,Fall2020
CHN101,Chinese Language,3,A-,Fall2020
HIS102,World Civilization,3,B+,Fall2020
ANT101,Anthropology,3,B+,Fall2020
MKT344,Consumer Behaviour,3,C-,Fall2020
MKT460,Strategic Marketing,3,D,Fall2020
FIN254,Intro to Financial Management,3,A,Spring2021
BUS173,Applied Statistics,3,B,Spring2021
MGT212,Principles of Management,3,W,Spring2021
MIS107,Introduction to Computers,3,B,Spring2021
MKT202,Introduction to Marketing,3,B+,Spring2021
PHI401,Ethics / Philosophy,3,C+,Spring2021
POL101,Intro to Political Science,3,C,Spring2021
PSY101L,Psychology Lab,1,A,Spring2021
MGT351,Human Resource Management,3,B,Summer2021
ENG103,Intermediate Composition,3,A-,Summer2021
ACT202,Intro to Managerial Accounting,3,B-,Summer2021
PSY101,Intro to Psychology,3,A-,Summer2021
MKT337,Promotional Management,3,C,Summer2021
MKT470,Marketing Research,3,A-,Summer2021
ACT201,Intro to Financial Accounting,3,D,Fall2021
ECO101,Intro to Microeconomics,3,B+,Fall2021
BUS172,Introduction to Statistics,3,A-,Fall2021
MGT314,Production Management,3,C,Fall2021
BUS251,Business Communication,3,C-,Fall2021
MIS207,Management Information Systems,3,D,Fall2021
MGT368,Entrepreneurship,3,B+,Fall2021
HIS101,Bangladesh History,3,B,Fall2021
ENV107,Environmental Science,3,B,Fall2021
CHE101,Chemistry I,3,B-,Fall2021
MKT450,Marketing Channels,3,A,Fall2021
MKT355,Agricultural Marketing,3,W,Fall2021
BUS498,Internship,4,C-,Fall2021
