course_code,course_name,credits,grade,semester
MGT351,Human Resource Management,3,D+,Summer2020
ECO104,Intro to Macroeconomics,3,D,Summer2020
BUS173,Applied Statistics,3,D,Summer2020
BUS251,Business Communication,3,D+,Summer2020
MGT489,Strategic Management,3,D,Summer2020
BEN205,Bengali Literature,3,D,Summer2020
POL104,Political Science,3,D+,Summer2020
PSY101,Intro to Psychology,3,D,Summer2020
PHY107,Physics I,3,D+,Summer2020
PHY107L,Physics I Lab,1,F,Summer2020
ACT310,Intermediate Accounting I,3,D+,Summer2020
BUS135,Business Mathematics,3,C-,Fall2020
ACT201,Intro to Financial Accounting,3,D+,Fall2020
MGT368,Entrepreneurship,3,I,Fall2020
LAW200,Legal Environment of Business,3,D+,Fall2020
BUS172,Introduction to Statistics,3,F,Fall2020
MIS207,Management Information Systems,3,F,Fall2020
ENG103,Intermediate Composition,3,D,Fall2020
ENG105,Advanced Composition,3,F,Fall2020
MIS107,Introduction to Computers,3,I,Fall2020
HIS103,History of South Asia,3,I,Fall2020
HIS101,Bangladesh History,3,C-,Fall2020
BIO103,Biology I,3,D+,Fall2020
ACT320,Intermediate Accounting II,3,D+,Fall2020
ACT360,Advanced Managerial Accounting,3,F,Fall2020
BUS173,Applied Statistics,3,C,Spring2021
ECO104,Intro to Macroeconomics,3,F,Fall2021
ENG103,Intermediate Composition,3,F,Fall2021
MIS207,Management Information Systems,3,C,Summer2022
MGT489,Strategic Management,3,C+,Summer2023
