course_code,course_name,credits,grade,semester
CSE225L,Data Structures & Algorithms Lab,1,C+,Summer2019
CSE173,Discrete Mathematics,3,C+,Summer2019
CSE299,Junior Design Project,1,D,Fall2019
CSE332,Computer Organization & Architecture,3,D+,Fall2019
CSE225,Data Structures & Algorithms,3,B,Spring2020
EEE111,Analog Electronics I,3,C+,Spring2020
CSE311L,Database Management Systems Lab,1,C,Spring2020
EEE141L,Electrical Circuits I Lab,1,C-,Spring2020
ACT380,Audit and Assurance,3,B,Summer2020
MGT314,Production Management,3,A-,Summer2020
MKT202,Introduction to Marketing,3,A-,Summer2020
MGT351,Human Resource Management,3,B,Fall2020
HIS103,History of South Asia,3,C-,Fall2020
PHY107L,Physics I Lab,1,F,Fall2020
LAW200,Legal Environment of Business,3,D+,Fall2020
BEN205,Bengali Literature,3,C+,Fall2020
MGT489,Strategic Management,3,C+,Fall2020
PHY107,Physics I,3,C+,Spring2021
ACT310,Intermediate Accounting I,3,B+,Spring2021
MIS207,Management Information Systems,3,D+,Summer2021
ANT101,Anthropology,3,D+,Fall2021
ECO104,Intro to Macroeconomics,3,C-,Fall2021
ACT201,Intro to Financial Accounting,3,A,Fall2021
MGT368,Entrepreneurship,3,B+,Spring2022
BUS172,Introduction to Statistics,3,D,Spring2022
ENG105,Advanced Composition,3,A-,Summer2022
BUS173,Applied Statistics,3,B+,Summer2022
BIO103,Biology I,3,B,Summer2022
