course_code,course_name,credits,grade,semester
INB372,International Business,3,B-,Spring2022
MKT202,Introduction to Marketing,3,W,Spring2022
BUS172,Introduction to Statistics,3,C-,Spring2022
FIN254,Intro to Financial Management,3,D+,Summer2022
BUS135,Business Mathematics,3,W,Summer2022
MIS107,Introduction to Computers,3,C+,Summer2022
CHE101,Chemistry I,3,D,Summer2022
BIO103,Biology I,3,B+,Summer2022
ECO101,Intro to Microeconomics,3,C,Fall2022
MIS207,Management Information Systems,3,C+,Fall2022
ACT201,Intro to Financial Accounting,3,B+,Fall2022
BIO103L,Biology I Lab,1,B,Fall2022
FIN444,International Financial Management,3,C,Fall2022
FIN464,Derivatives,3,D+,Fall2022
MGT212,Principles of Management,3,A-,Spring2023
MGT351,Human Resource Management,3,A,Spring2023
ENG103,Intermediate Composition,3,C-,Spring2023
MGT314,Production Management,3,A,Spring2023
ENG115,English Literature,3,D,Spring2023
POL101,Intro to Political Science,3,D,Spring2023
FIN410,Financial Statement Analysis,3,B-,Spring2023
BUS251,Business Communication,3,A-,Summer2023
ECO104,Intro to Macroeconomics,3,A,Summer2023
FIN440,Corporate Finance,3,D,Summer2023
BUS173,Applied Statistics,3,C+,Fall2023
ANT101,Anthropology,3,F,Fall2023
MGT368,Entrepreneurship,3,B-,Spring2024
FIN435,Investment Theory,3,B+,Spring2024
LAW200,Legal Environment of Business,3,B,Summer2024
HIS103,History of South Asia,3,B-,Summer2024
HIS102,World Civilization,3,C,Summer2024
PHY107,Physics I,3,C+,Summer2024
ENG105,Advanced Composition,3,A-,Fall2024
MGT489,Strategic Management,3,B,Fall2024
FIN433,Financial Markets and Institutions,3,C-,Fall2024
BUS498,Internship,4,B-,Fall2024
