course_code,course_name,credits,grade,semester
HIS101,Bangladesh History,3,F,Spring2022
SOC101,Intro to Sociology,3,W,Spring2022
ECO348,Mathematical Economics,3,D,Spring2022
MKT202,Introduction to Marketing,3,C-,Summer2022
MGT489,Strategic Management,3,C,Summer2022
PAD201,Public Administration,3,D+,Summer2022
ENG103,Intermediate Composition,3,F,Fall2022
MGT314,Production Management,3,D,Fall2022
BUS172,Introduction to Statistics,3,W,Fall2022
MGT368,Entrepreneurship,3,C-,Fall2022
ENG105,Advanced Composition,3,F,Fall2022
BEN205,Bengali Literature,3,F,Fall2022
HIS102,World Civilization,3,D+,Fall2022
PBH101,Public Health,3,W,Fall2022
ECO201,Intermediate Microeconomics,3,C-,Fall2022
ECO354,Advanced Microeconomics,3,C,Fall2022
INB372,International Business,3,D+,Spring2023
MIS107,Introduction to Computers,3,D,Spring2023
BUS173,Applied Statistics,3,F,Spring2023
MGT212,Principles of Management,3,C-,Spring2023
ACT202,Intro to Managerial Accounting,3,C-,Spring2023
PSY101L,Psychology Lab,1,F,Spring2023
ECO204,Intermediate Macroeconomics,3,C-,Spring2023
MGT314,Production Management,3,C,Spring2024
MIS107,Introduction to Computers,3,B,Spring2024
BUS173,Applied Statistics,3,D,Spring2024
