course_code,course_name,credits,grade,semester
ECO104,Intro to Macroeconomics,3,B-,Summer2021
MGT489,Strategic Management,3,B+,Summer2021
FIN254,Intro to Financial Management,3,B,Summer2021
INB372,International Business,3,C+,Summer2021
ENG103,Intermediate Composition,3,B+,Summer2021
CHE101,Chemistry I,3,A,Summer2021
PSY101L,Psychology Lab,1,A-,Summer2021
MKT202,Introduction to Marketing,3,B,Fall2021
ACT202,Intro to Managerial Accounting,3,B-,Fall2021
ECO101,Intro to Microeconomics,3,B,Fall2021
GEO205,Geography,3,B,Fall2021
PHY107,Physics I,3,B+,Fall2021
LAW200,Legal Environment of Business,3,B-,Spring2022
MGT351,Human Resource Management,3,B+,Spring2022
BUS135,Business Mathematics,3,C,Spring2022
MIS207,Management Information Systems,3,B+,Spring2022
BUS172,Introduction to Statistics,3,C+,Spring2022
BUS173,Applied Statistics,3,B+,Spring2022
ENG105,Advanced Composition,3,A,Spring2022
PSY101,Intro to Psychology,3,C+,Spring2022
MGT390,Warehouse Management,3,A,Spring2022
MIS107,Introduction to Computers,3,B+,Summer2022
BUS251,Business Communication,3,A-,Summer2022
POL104,Political Science,3,B-,Summer2022
MGT490,Project Management,3,A-,Summer2022
MGT314,Production Management,3,A-,Fall2022
ACT201,Intro to Financial Accounting,3,A-,Fall2022
HIS102,World Civilization,3,A-,Fall2022
SCM320,Procurement and Inventory,3,B+,Fall2022
PHI401,Ethics / Philosophy,3,B+,Spring2023
HIS101,Bangladesh History,3,B,Spring2023
SCM310,Supply Chain Management,3,B,Spring2023
SCM450,Supply Chain Analytics,3,A-,Spring2023
BUS498,Internship,4,A,Spring2023
