course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Fall2021
ENG103,Intermediate Composition,3,B-,Fall2021
CSE499A,Senior Capstone Design I,2,F,Fall2021
MAT120,Calculus I,3,C+,Fall2021
EEE141,Electrical Circuits I,3,A,Fall2021
ENG111,Public Speaking,3,A-,Fall2021
CSE231,Digital Logic Design,3,F,Fall2021
PHY108L,Physics II Lab,1,W,Fall2021
CSE231L,Digital Logic Design Lab,1,C+,Fall2021
MAT240,Probability & Statistics,3,A,Fall2021
CSE225,Data Structures & Algorithms,3,A,Fall2021
BIO103,Biology I,3,B+,Fall2021
CSE101,Introduction to Python Programming,3,A,Fall2021
ENG105,Advanced Composition,3,F,Fall2021
ECO101,Intro to Microeconomics,3,B,Fall2021
CSE461,Robotics,3,C,Fall2021
CSE471,Compiler Design,3,A,Fall2021
PHI201,Logic,3,A-,Fall2021
MAT130,Calculus II,3,C+,Spring2022
CEE110,Engineering Drawing,1,C+,Spring2022
CSE331L,Microprocessor Interfacing Lab,1,A,Spring2022
CSE215L,Programming Language II Lab,1,D,Spring2022
CSE215,Programming Language II,3,B,Spring2022
HIS101,Bangladesh History,3,B,Spring2022
PHY107,Physics I,3,C+,Spring2022
POL104,Political Science,3,B+,Spring2022
HIS102,World Civilization,3,A-,Summer2022
CSE173,Discrete Mathematics,3,B,Summer2022
CHE101L,Chemistry I Lab,1,A,Summer2022
EEE452,Engineering Economics,3,B-,Summer2022
CSE331,Microprocessor Interfacing,3,F,Summer2022
CSE115L,Programming Language I Lab,1,W,Summer2022
CSE115,Programming Language I,3,B-,Summer2022
CSE445,Computer Vision,3,D+,Summer2022
MAT361,Differential Equations,3,A,Fall2022
EEE111,Analog Electronics I,3,C,Fall2022
CSE327,Software Engineering,3,D,Fall2022
CSE499B,Senior Capstone Design II,2,B+,Fall2022
CSE373,Design & Analysis of Algorithms,3,B-,Fall2022
CSE323,Operating Systems Design,3,D+,Fall2022
CSE311L,Database Management Systems Lab,1,A-,Fall2022
CHE101,Chemistry I,3,D+,Fall2022
CSE299,Junior Design Project,1,B,Fall2022
EEE111L,Analog Electronics I Lab,1,B+,Fall2022
PHY108,Physics II,3,F,Fall2022
PHY107L,Physics I Lab,1,B+,Fall2022
CSE145,Introduction to Artificial Intelligence,3,F,Fall2022
MAT250,Calculus III,3,D+,Fall2022
CSE332,Computer Organization & Architecture,3,D+,Spring2023
EEE141L,Electrical Circuits I Lab,1,B,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,A-,Spring2023
BIO103L,Biology I Lab,1,C-,Spring2023
CSE226,Fundamentals of Vibe Coding,3,B,Spring2023
