course_code,course_name,credits,grade,semester
ENG103,Intermediate Composition,3,B,Summer2021
ACT201,Intro to Financial Accounting,3,B,Summer2021
PHY107L,Physics I Lab,1,B+,Summer2021
HIS205,Modern History,3,B-,Fall2021
PBH101,Public Health,3,C,Fall2021
HRM470,Negotiations,3,B-,Fall2021
ECO101,Intro to Microeconomics,3,B,Spring2022
MGT489,Strategic Management,3,A-,Spring2022
MIS207,Management Information Systems,3,B,Spring2022
BUS135,Business Mathematics,3,C+,Spring2022
MKT202,Introduction to Marketing,3,B+,Spring2022
BUS173,Applied Statistics,3,B,Spring2022
ENG115,English Literature,3,B+,Spring2022
MGT212,Principles of Management,3,C,Summer2022
INB372,International Business,3,A-,Summer2022
HIS101,Bangladesh History,3,B-,Summer2022
PHI401,Ethics / Philosophy,3,B,Fall2022
BUS172,Introduction to Statistics,3,B+,Fall2022
ACT202,Intro to Managerial Accounting,3,A,Fall2022
PHY107,Physics I,3,B,Spring2023
BIO103,Biology I,3,B-,Spring2023
HRM380,Compensation Theory and Practice,3,B+,Spring2023
MGT368,Entrepreneurship,3,B+,Summer2023
ENG105,Advanced Composition,3,A-,Summer2023
MGT314,Production Management,3,B,Summer2023
MGT351,Human Resource Management,3,C+,Summer2023
MIS107,Introduction to Computers,3,B+,Summer2023
BUS251,Business Communication,3,B+,Summer2023
POL104,Political Science,3,B,Summer2023
HRM360,Planning and Staffing,3,B,Summer2023
ECO104,Intro to Macroeconomics,3,C,Fall2023
HRM340,Training and Development,3,B+,Fall2023
BUS498,Internship,4,C-,Fall2023
