course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,I,Fall2023
INB372,International Business,3,D+,Fall2023
PHY107L,Physics I Lab,1,I,Fall2023
HRM370,Managerial Skill Development,3,D+,Fall2023
ENG105,Advanced Composition,3,C-,Spring2024
ACT201,Intro to Financial Accounting,3,B,Spring2024
MGT368,Entrepreneurship,3,D,Spring2024
BUS173,Applied Statistics,3,I,Spring2024
BUS135,Business Mathematics,3,D,Spring2024
FIN254,Intro to Financial Management,3,F,Spring2024
PHI401,Ethics / Philosophy,3,F,Spring2024
MGT321,Organizational Behavior,3,F,Spring2024
MGT330,Designing Effective Organizations,3,F,Spring2024
MGT212,Principles of Management,3,F,Summer2024
BUS173,Applied Statistics,3,C+,Summer2024
ECO101,Intro to Microeconomics,3,D,Summer2024
FIN254,Intro to Financial Management,3,C,Summer2024
PHI401,Ethics / Philosophy,3,D+,Summer2024
HIS205,Modern History,3,I,Summer2024
POL101,Intro to Political Science,3,D,Summer2024
ANT101,Anthropology,3,F,Summer2024
PHY107,Physics I,3,C-,Summer2024
BIO103,Biology I,3,C-,Summer2024
MGT490,Project Management,3,F,Summer2024
ECO101,Intro to Microeconomics,3,F,Fall2024
