course_code,course_name,credits,grade,semester
FIN254,Intro to Financial Management,3,F,Spring2021
MKT202,Introduction to Marketing,3,W,Spring2021
MIS207,Management Information Systems,3,F,Spring2021
MGT489,Strategic Management,3,D,Summer2021
ECO104,Intro to Macroeconomics,3,F,Summer2021
BUS135,Business Mathematics,3,C,Summer2021
PAD201,Public Administration,3,D,Summer2021
ENG105,Advanced Composition,3,D,Fall2021
ACT202,Intro to Managerial Accounting,3,C,Fall2021
HIS102,World Civilization,3,F,Fall2021
PBH101L,Public Health Lab,1,C,Fall2021
ECO204,Intermediate Macroeconomics,3,D+,Fall2021
BUS172,Introduction to Statistics,3,F,Spring2022
MIS207,Management Information Systems,3,D+,Spring2022
MGT212,Principles of Management,3,C-,Spring2022
MIS107,Introduction to Computers,3,C-,Spring2022
ECO410,Development Economics,3,D+,Spring2022
ECO201,Intermediate Microeconomics,3,F,Summer2022
BUS172,Introduction to Statistics,3,C+,Spring2023
MGT489,Strategic Management,3,C+,Summer2023
FIN254,Intro to Financial Management,3,C+,Summer2023
