course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,F,Summer2023
MGT212,Principles of Management,3,D,Summer2023
ENV107,Environmental Science,3,D,Summer2023
SCM450,Supply Chain Analytics,3,D+,Summer2023
MGT470,Quality Management,3,D,Summer2023
FIN254,Intro to Financial Management,3,F,Fall2023
MGT351,Human Resource Management,3,F,Fall2023
PHI401,Ethics / Philosophy,3,C-,Fall2023
CHE101,Chemistry I,3,C-,Fall2023
MGT351,Human Resource Management,3,D+,Spring2024
MGT212,Principles of Management,3,C+,Spring2024
ACT202,Intro to Managerial Accounting,3,C-,Spring2024
ENG115,English Literature,3,I,Spring2024
HIS205,Modern History,3,F,Spring2024
HIS103,History of South Asia,3,D,Spring2024
SCM320,Procurement and Inventory,3,D,Spring2024
ECO104,Intro to Macroeconomics,3,F,Summer2024
BIO103,Biology I,3,D,Summer2024
ECO104,Intro to Macroeconomics,3,F,Fall2024
ACT201,Intro to Financial Accounting,3,D,Fall2024
INB372,International Business,3,D,Fall2024
SCM310,Supply Chain Management,3,F,Fall2024
