course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Fall2020
ENG105,Advanced Composition,3,D,Fall2020
ENG111,Public Speaking,3,C-,Fall2020
CSE499B,Senior Capstone Design II,2,C,Fall2020
BIO103L,Biology I Lab,1,D+,Fall2020
CHE101,Chemistry I,3,C,Fall2020
CSE231L,Digital Logic Design Lab,1,C,Fall2020
ENG105,Advanced Composition,3,F,Spring2021
PHY107L,Physics I Lab,1,F,Spring2021
CSE145,Introduction to Artificial Intelligence,3,D,Spring2021
CEE110,Engineering Drawing,1,F,Spring2021
BIO103,Biology I,3,W,Spring2021
CSE331,Microprocessor Interfacing,3,C-,Spring2021
CSE311L,Database Management Systems Lab,1,C,Spring2021
CSE226,Fundamentals of Vibe Coding,3,F,Spring2021
EEE111L,Analog Electronics I Lab,1,W,Spring2021
PHI104,Introduction to Ethics,3,D+,Spring2021
CSE225,Data Structures & Algorithms,3,D,Spring2021
MAT240,Probability & Statistics,3,C,Spring2021
ENG103,Intermediate Composition,3,D+,Summer2021
CSE101,Introduction to Python Programming,3,D+,Summer2021
CSE215L,Programming Language II Lab,1,D,Summer2021
ENV203,Environmental Studies,3,D+,Summer2021
EEE141L,Electrical Circuits I Lab,1,C-,Fall2021
CHE101L,Chemistry I Lab,1,C-,Fall2021
CSE231,Digital Logic Design,3,C-,Fall2021
CSE225,Data Structures & Algorithms,3,C+,Summer2022
CSE226,Fundamentals of Vibe Coding,3,C,Fall2022
CSE215L,Programming Language II Lab,1,D,Fall2022
PHY107L,Physics I Lab,1,F,Fall2023
CSE145,Introduction to Artificial Intelligence,3,D+,Fall2023
CEE110,Engineering Drawing,1,B,Fall2024
