course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Fall2021
EEE111L,Analog Electronics I Lab,1,B-,Fall2021
CSE425,Concepts of Programming Languages,3,C,Fall2021
CSE215,Programming Language II,3,C,Fall2021
CSE332,Computer Organization & Architecture,3,B,Fall2021
CSE311,Database Management Systems,3,C,Fall2021
CSE331L,Microprocessor Interfacing Lab,1,D+,Spring2022
EEE111,Analog Electronics I,3,C+,Spring2022
CSE299,Junior Design Project,1,D,Spring2022
CSE323,Operating Systems Design,3,C,Spring2022
CSE215L,Programming Language II Lab,1,B-,Spring2022
ECO101,Intro to Microeconomics,3,B-,Summer2022
BUS173,Applied Statistics,3,F,Summer2022
ENG105,Advanced Composition,3,B,Summer2022
MGT351,Human Resource Management,3,D,Fall2022
MGT368,Entrepreneurship,3,B,Fall2022
MGT314,Production Management,3,D+,Fall2022
BIO103L,Biology I Lab,1,D,Fall2022
ACT310,Intermediate Accounting I,3,A-,Spring2023
ECO104,Intro to Macroeconomics,3,A,Spring2023
HIS101,Bangladesh History,3,B,Spring2023
INB372,International Business,3,C+,Spring2023
PBH101,Public Health,3,C+,Spring2023
ACT202,Intro to Managerial Accounting,3,B-,Summer2023
ENG115,English Literature,3,B,Summer2023
PHI401,Ethics / Philosophy,3,A,Summer2023
MIS107,Introduction to Computers,3,B+,Summer2023
BIO103,Biology I,3,B,Summer2023
ACT320,Intermediate Accounting II,3,C,Summer2023
MIS207,Management Information Systems,3,C-,Summer2023
ANT101,Anthropology,3,C,Summer2023
