course_code,course_name,credits,grade,semester
FIN254,Intro to Financial Management,3,B+,Spring2020
PHI401,Ethics / Philosophy,3,A-,Spring2020
BUS251,Business Communication,3,B+,Spring2020
PSY101,Intro to Psychology,3,A,Spring2020
PHY107L,Physics I Lab,1,A-,Spring2020
MIS107,Introduction to Computers,3,B+,Summer2020
MGT212,Principles of Management,3,B-,Summer2020
INB372,International Business,3,C,Summer2020
HIS102,World Civilization,3,B+,Summer2020
MKT202,Introduction to Marketing,3,B+,Fall2020
SOC101,Intro to Sociology,3,B,Fall2020
MGT351,Human Resource Management,3,A-,Summer2021
PHY107,Physics I,3,C+,Summer2021
BIO103,Biology I,3,B-,Summer2021
FIN433,Financial Markets and Institutions,3,C,Summer2021
FIN435,Investment Theory,3,C+,Summer2021
ENG115,English Literature,3,A,Fall2021
HIS101,Bangladesh History,3,A,Fall2021
ACT201,Intro to Financial Accounting,3,A-,Spring2022
BUS173,Applied Statistics,3,A,Summer2022
MGT314,Production Management,3,C,Summer2022
MIS207,Management Information Systems,3,A,Summer2022
ENG103,Intermediate Composition,3,C-,Summer2022
ECO101,Intro to Microeconomics,3,B-,Fall2022
MGT368,Entrepreneurship,3,B-,Fall2022
ENG105,Advanced Composition,3,B+,Spring2023
ECO104,Intro to Macroeconomics,3,A-,Spring2023
FIN440,Corporate Finance,3,B-,Spring2023
FIN464,Derivatives,3,B,Spring2023
BUS498,Internship,4,B+,Spring2023
