course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,W,Summer2020
BUS135,Business Mathematics,3,C,Summer2020
HIS101,Bangladesh History,3,C+,Summer2020
FIN435,Investment Theory,3,C+,Summer2020
MGT314,Production Management,3,C+,Fall2020
MGT212,Principles of Management,3,C,Fall2020
BIO103,Biology I,3,F,Fall2020
PHY107L,Physics I Lab,1,B,Fall2020
FIN433,Financial Markets and Institutions,3,A,Fall2020
FIN440,Corporate Finance,3,C+,Fall2020
LAW200,Legal Environment of Business,3,B+,Spring2021
PHI401,Ethics / Philosophy,3,C+,Spring2021
MIS107,Introduction to Computers,3,B+,Summer2021
MGT351,Human Resource Management,3,B+,Summer2021
BUS251,Business Communication,3,W,Summer2021
MGT489,Strategic Management,3,B+,Summer2021
INB372,International Business,3,B,Fall2021
ACT201,Intro to Financial Accounting,3,W,Fall2021
BUS173,Applied Statistics,3,B,Fall2021
POL101,Intro to Political Science,3,C,Fall2021
SOC101,Intro to Sociology,3,W,Fall2021
FIN410,Financial Statement Analysis,3,W,Fall2021
FIN254,Intro to Financial Management,3,C,Spring2022
ENG115,English Literature,3,W,Spring2022
PHY107,Physics I,3,W,Summer2022
