course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,B,Summer2019
LAW200,Legal Environment of Business,3,C,Summer2019
ACT202,Intro to Managerial Accounting,3,C+,Summer2019
ECO104,Intro to Macroeconomics,3,C+,Summer2019
ANT101,Anthropology,3,A,Summer2019
MKT337,Promotional Management,3,C+,Summer2019
MKT344,Consumer Behaviour,3,A-,Summer2019
MKT382,International Marketing,3,C+,Summer2019
BUS172,Introduction to Statistics,3,C,Fall2019
ENG103,Intermediate Composition,3,D+,Fall2019
MGT368,Entrepreneurship,3,C-,Fall2019
PHI401,Ethics / Philosophy,3,B-,Fall2019
ACT201,Intro to Financial Accounting,3,D+,Spring2020
MIS107,Introduction to Computers,3,B+,Spring2020
FIN254,Intro to Financial Management,3,C+,Spring2020
ENV107,Environmental Science,3,B-,Spring2020
INB372,International Business,3,A,Summer2020
BUS135,Business Mathematics,3,C+,Summer2020
MKT202,Introduction to Marketing,3,A,Summer2020
POL101,Intro to Political Science,3,A-,Summer2020
PBH101,Public Health,3,C-,Summer2020
MIS207,Management Information Systems,3,B+,Fall2020
PBH101L,Public Health Lab,1,C-,Fall2020
MGT489,Strategic Management,3,C-,Spring2021
HIS205,Modern History,3,C,Spring2021
MKT460,Strategic Marketing,3,B,Spring2021
MGT314,Production Management,3,A-,Summer2021
BEN205,Bengali Literature,3,B-,Summer2021
MKT470,Marketing Research,3,D,Summer2021
MGT212,Principles of Management,3,B-,Fall2021
BUS173,Applied Statistics,3,F,Fall2021
HIS103,History of South Asia,3,D,Fall2021
MKT475,Marketing Analytics,3,C-,Fall2021
MGT351,Human Resource Management,3,C-,Spring2022
PSY101,Intro to Psychology,3,D,Spring2022
BUS498,Internship,4,D,Spring2022
