course_code,course_name,credits,grade,semester
BUS172,Introduction to Statistics,3,B-,Summer2019
LAW200,Legal Environment of Business,3,A-,Summer2019
MGT212,Principles of Management,3,A,Summer2019
MGT351,Human Resource Management,3,A-,Summer2019
MGT314,Production Management,3,B+,Summer2019
MIS107,Introduction to Computers,3,A-,Summer2019
HIS101,Bangladesh History,3,B+,Summer2019
PHY107,Physics I,3,C+,Summer2019
MKT202,Introduction to Marketing,3,B+,Fall2019
ACT202,Intro to Managerial Accounting,3,B+,Spring2020
BUS173,Applied Statistics,3,A,Spring2020
ENG103,Intermediate Composition,3,C,Spring2020
BIO103,Biology I,3,A-,Spring2020
ACT320,Intermediate Accounting II,3,B+,Spring2020
ECO104,Intro to Macroeconomics,3,B+,Summer2020
ACT310,Intermediate Accounting I,3,B+,Summer2020
ACT201,Intro to Financial Accounting,3,C+,Fall2020
INB372,International Business,3,A,Fall2020
ECO101,Intro to Microeconomics,3,B,Fall2020
PSY101,Intro to Psychology,3,B+,Fall2020
PHY107L,Physics I Lab,1,A-,Fall2020
FIN254,Intro to Financial Management,3,A,Spring2021
CHN101,Chinese Language,3,B+,Spring2021
ACT360,Advanced Managerial Accounting,3,B+,Spring2021
MGT489,Strategic Management,3,B,Summer2021
PHI401,Ethics / Philosophy,3,B-,Summer2021
PAD201,Public Administration,3,B+,Summer2021
ACT410,Financial Statement Analysis,3,C-,Summer2021
MIS207,Management Information Systems,3,B+,Fall2021
BUS135,Business Mathematics,3,C+,Fall2021
MGT368,Entrepreneurship,3,B,Fall2021
HIS103,History of South Asia,3,B-,Fall2021
BUS498,Internship,4,C,Fall2021
