course_code,course_name,credits,grade,semester
BUS135,Business Mathematics,3,D,Spring2020
PHI401,Ethics / Philosophy,3,W,Spring2020
LAW200,Legal Environment of Business,3,C-,Spring2020
BUS173,Applied Statistics,3,F,Spring2020
BUS135,Business Mathematics,3,D+,Summer2020
ENG103,Intermediate Composition,3,W,Summer2020
HIS205,Modern History,3,W,Summer2020
INB400,International Trade and Finance,3,C,Summer2020
INB495,Special Topics in INB,3,F,Fall2020
MGT212,Principles of Management,3,F,Spring2021
ANT101,Anthropology,3,D+,Spring2021
PBH101L,Public Health Lab,1,C-,Spring2021
