course_code,course_name,credits,grade,semester
MGT351,Human Resource Management,3,F,Spring2021
CHN101,Chinese Language,3,F,Spring2021
BIO103,Biology I,3,C,Spring2021
HRM450,Industrial Relations,3,D+,Summer2021
MGT351,Human Resource Management,3,B,Fall2021
ECO104,Intro to Macroeconomics,3,C-,Spring2022
MKT202,Introduction to Marketing,3,W,Spring2022
MGT368,Entrepreneurship,3,F,Spring2022
ENG105,Advanced Composition,3,W,Summer2022
FIN254,Intro to Financial Management,3,D,Fall2022
MIS107,Introduction to Computers,3,C-,Fall2022
HRM340,Training and Development,3,C-,Fall2022
HRM470,Negotiations,3,W,Fall2022
MGT314,Production Management,3,F,Spring2023
ENV107,Environmental Science,3,C-,Spring2023
HRM360,Planning and Staffing,3,D,Spring2023
ENG103,Intermediate Composition,3,W,Summer2023
MGT489,Strategic Management,3,F,Summer2023
INB372,International Business,3,D,Summer2023
BUS251,Business Communication,3,W,Summer2023
HRM499,Special Topics in HRM,3,D+,Summer2023
HRM380,Compensation Theory and Practice,3,F,Fall2023
MGT489,Strategic Management,3,C,Spring2024
INB372,International Business,3,D+,Spring2024
