course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,C+,Fall2019
HIS103,History of South Asia,3,C,Fall2019
MIS210,Computer Programming,3,D+,Fall2019
MGT368,Entrepreneurship,3,C+,Spring2020
FIN254,Intro to Financial Management,3,D+,Spring2020
BUS173,Applied Statistics,3,B-,Summer2020
PHY107,Physics I,3,A,Summer2020
MGT489,Strategic Management,3,D,Summer2021
MGT351,Human Resource Management,3,C+,Fall2021
CHE101,Chemistry I,3,B,Fall2021
ENV107,Environmental Science,3,W,Fall2021
MIS410,Systems Design,3,C+,Fall2021
BUS251,Business Communication,3,C,Spring2022
MIS207,Management Information Systems,3,B-,Spring2022
MGT314,Production Management,3,C,Summer2022
BUS135,Business Mathematics,3,A,Summer2022
MKT202,Introduction to Marketing,3,B+,Summer2022
ECO104,Intro to Macroeconomics,3,D,Summer2022
ENG105,Advanced Composition,3,B+,Summer2022
