course_code,course_name,credits,grade,semester
ENG103,Intermediate Composition,3,C-,Spring2019
POL104,Political Science,3,D+,Spring2019
SCM310,Supply Chain Management,3,W,Spring2019
BUS173,Applied Statistics,3,F,Fall2019
MKT202,Introduction to Marketing,3,C-,Fall2019
MGT314,Production Management,3,C-,Fall2019
MGT470,Quality Management,3,F,Fall2019
BUS135,Business Mathematics,3,C,Spring2020
ACT201,Intro to Financial Accounting,3,D,Spring2020
INB372,International Business,3,F,Spring2020
PHY107L,Physics I Lab,1,C-,Spring2020
MGT360,Global Supply Chain,3,F,Spring2020
SCM320,Procurement and Inventory,3,D+,Summer2020
SCM450,Supply Chain Analytics,3,C-,Summer2020
BUS173,Applied Statistics,3,D,Spring2022
