course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Fall2023
MAT361,Differential Equations,3,D+,Fall2023
CSE331L,Microprocessor Interfacing Lab,1,I,Fall2023
MAT240,Probability & Statistics,3,D,Fall2023
CHE101L,Chemistry I Lab,1,F,Fall2023
CEE110,Engineering Drawing,1,I,Fall2023
EEE452,Engineering Economics,3,F,Fall2023
CSE231,Digital Logic Design,3,D+,Fall2023
CSE499B,Senior Capstone Design II,2,D+,Fall2023
CSE299,Junior Design Project,1,I,Fall2023
EEE141,Electrical Circuits I,3,F,Fall2023
MAT125,Linear Algebra,3,F,Fall2023
BIO103,Biology I,3,I,Fall2023
CSE231L,Digital Logic Design Lab,1,I,Fall2023
CSE225L,Data Structures & Algorithms Lab,1,F,Fall2023
ECO104,Intro to Macroeconomics,3,C-,Fall2023
CSE425,Concepts of Programming Languages,3,D,Spring2024
CSE331L,Microprocessor Interfacing Lab,1,C,Spring2024
CHE101,Chemistry I,3,D,Spring2024
CSE499A,Senior Capstone Design I,2,F,Spring2024
CSE226,Fundamentals of Vibe Coding,3,I,Spring2024
EEE452,Engineering Economics,3,F,Spring2024
CSE225,Data Structures & Algorithms,3,F,Spring2024
CSE215,Programming Language II,3,C-,Spring2024
PHI104,Introduction to Ethics,3,D+,Spring2024
CSE101,Introduction to Python Programming,3,F,Spring2024
HIS101,Bangladesh History,3,C-,Spring2024
CSE332,Computer Organization & Architecture,3,D+,Spring2024
MAT120,Calculus I,3,D+,Spring2024
EEE111L,Analog Electronics I Lab,1,F,Spring2024
CSE311L,Database Management Systems Lab,1,F,Spring2024
CSE225L,Data Structures & Algorithms Lab,1,C,Spring2024
MAT130,Calculus II,3,F,Spring2024
CSE145,Introduction to Artificial Intelligence,3,C-,Spring2024
PHY108,Physics II,3,D,Spring2024
CSE331,Microprocessor Interfacing,3,D,Spring2024
POL101,Intro to Political Science,3,D,Spring2024
ENV203,Environmental Studies,3,I,Spring2024
MAT240,Probability & Statistics,3,C,Summer2024
CEE110,Engineering Drawing,1,C+,Summer2024
CSE101,Introduction to Python Programming,3,D,Summer2024
BIO103,Biology I,3,D,Summer2024
MAT130,Calculus II,3,F,Summer2024
CSE226,Fundamentals of Vibe Coding,3,B,Fall2024
MAT125,Linear Algebra,3,B-,Fall2024
EEE111L,Analog Electronics I Lab,1,C,Fall2024
CSE311L,Database Management Systems Lab,1,D+,Fall2024
PHY108,Physics II,3,D+,Fall2024
