course_code,course_name,credits,grade,semester
LAW200,Legal Environment of Business,3,B+,Fall2020
MGT368,Entrepreneurship,3,D,Fall2020
ACT410,Financial Statement Analysis,3,B,Fall2020
MGT212,Principles of Management,3,C-,Summer2021
INB372,International Business,3,C+,Summer2021
MKT202,Introduction to Marketing,3,B-,Summer2021
BUS251,Business Communication,3,C,Fall2021
GEO205,Geography,3,C+,Fall2021
BUS172,Introduction to Statistics,3,B-,Spring2022
ENG103,Intermediate Composition,3,F,Spring2022
ACT360,Advanced Managerial Accounting,3,F,Spring2022
PHI401,Ethics / Philosophy,3,A-,Summer2022
POL101,Intro to Political Science,3,B+,Fall2022
ACT320,Intermediate Accounting II,3,F,Spring2023
HIS205,Modern History,3,A-,Summer2023
ACT310,Intermediate Accounting I,3,C,Summer2023
