course_code,course_name,credits,grade,semester
ENG105,Advanced Composition,3,W,Fall2019
ECO101,Intro to Microeconomics,3,W,Fall2019
POL101,Intro to Political Science,3,B+,Fall2019
BUS173,Applied Statistics,3,W,Spring2020
ACT202,Intro to Managerial Accounting,3,W,Spring2020
PSY101L,Psychology Lab,1,C,Spring2020
BUS251,Business Communication,3,B+,Summer2020
LAW200,Legal Environment of Business,3,C+,Summer2020
MGT489,Strategic Management,3,B+,Summer2020
PSY101,Intro to Psychology,3,W,Summer2020
MGT368,Entrepreneurship,3,W,Spring2021
ENV107,Environmental Science,3,W,Spring2021
MGT321,Organizational Behavior,3,B,Spring2021
MGT351,Human Resource Management,3,W,Summer2021
MKT202,Introduction to Marketing,3,A,Fall2021
PHI401,Ethics / Philosophy,3,B,Fall2021
ECO104,Intro to Macroeconomics,3,W,Spring2022
INB372,International Business,3,B,Spring2022
FIN254,Intro to Financial Management,3,B,Spring2022
HIS101,Bangladesh History,3,F,Spring2022
BUS172,Introduction to Statistics,3,W,Summer2022
MIS207,Management Information Systems,3,W,Summer2022
BEN205,Bengali Literature,3,W,Summer2022
HIS102,World Civilization,3,A,Summer2022
ANT101,Anthropology,3,B,Summer2022
