course_code,course_name,credits,grade,semester
MGT314,Production Management,3,B+,Summer2019
MKT202,Introduction to Marketing,3,A,Summer2019
MGT351,Human Resource Management,3,A,Summer2019
PHI401,Ethics / Philosophy,3,C+,Summer2019
PBH101,Public Health,3,B,Summer2019
MGT489,Strategic Management,3,B+,Fall2019
CHE101,Chemistry I,3,A,Fall2019
ECO101,Intro to Microeconomics,3,B+,Spring2020
MIS107,Introduction to Computers,3,A-,Spring2020
INB372,International Business,3,A,Spring2020
LAW200,Legal Environment of Business,3,B+,Spring2020
CHE101L,Chemistry I Lab,1,A-,Spring2020
ECO201,Intermediate Microeconomics,3,B+,Spring2020
ECO328,Econometrics,3,A-,Spring2020
BUS172,Introduction to Statistics,3,A,Summer2020
MGT368,Entrepreneurship,3,B,Summer2020
BUS135,Business Mathematics,3,B+,Summer2020
FIN254,Intro to Financial Management,3,B+,Summer2020
ENG105,Advanced Composition,3,B+,Summer2020
BUS173,Applied Statistics,3,A,Summer2020
ENG103,Intermediate Composition,3,A-,Summer2020
ACT202,Intro to Managerial Accounting,3,B,Summer2020
PAD201,Public Administration,3,A-,Summer2020
ECO460,International Trade,3,C+,Summer2020
ACT201,Intro to Financial Accounting,3,A,Fall2020
MIS207,Management Information Systems,3,A,Fall2020
BUS251,Business Communication,3,A-,Fall2020
MGT212,Principles of Management,3,B+,Fall2020
ECO104,Intro to Macroeconomics,3,A,Fall2020
ENG115,English Literature,3,B,Fall2020
HIS205,Modern History,3,A,Fall2020
HIS101,Bangladesh History,3,B-,Fall2020
SOC101,Intro to Sociology,3,B,Fall2020
PHY107,Physics I,3,B,Fall2020
ECO204,Intermediate Macroeconomics,3,B+,Fall2020
ECO348,Mathematical Economics,3,B+,Fall2020
ECO354,Advanced Microeconomics,3,B,Fall2020
BUS498,Internship,4,A,Fall2020
