course_code,course_name,credits,grade,semester
BUS173,Applied Statistics,3,C+,Spring2019
BUS172,Introduction to Statistics,3,D,Spring2019
MKT337,Promotional Management,3,W,Spring2019
MKT382,International Marketing,3,A-,Spring2019
LAW200,Legal Environment of Business,3,F,Summer2019
ACT201,Intro to Financial Accounting,3,C,Fall2019
ENG115,English Literature,3,A-,Fall2019
BIO103,Biology I,3,W,Fall2019
MKT202,Introduction to Marketing,3,F,Spring2020
PHI401,Ethics / Philosophy,3,B+,Summer2020
MIS207,Management Information Systems,3,C,Summer2020
ENG105,Advanced Composition,3,B-,Summer2020
HIS103,History of South Asia,3,B+,Summer2020
ENV107,Environmental Science,3,D+,Summer2020
BUS135,Business Mathematics,3,D,Fall2020
ENV107L,Environmental Science Lab,1,F,Fall2020
MKT344,Consumer Behaviour,3,C-,Fall2020
