course_code,course_name,credits,grade,semester
MGT368,Entrepreneurship,3,B-,Summer2021
BUS172,Introduction to Statistics,3,B-,Summer2021
ENG105,Advanced Composition,3,A,Summer2021
MGT321,Organizational Behavior,3,C,Summer2021
MGT314,Production Management,3,C-,Fall2021
ACT201,Intro to Financial Accounting,3,C+,Fall2021
PHY107,Physics I,3,F,Fall2021
MGT490,Project Management,3,B,Fall2021
INB372,International Business,3,B-,Spring2022
MIS207,Management Information Systems,3,C,Spring2022
HIS103,History of South Asia,3,C,Spring2022
PBH101,Public Health,3,C+,Spring2022
PSY101,Intro to Psychology,3,C-,Spring2022
PHY107L,Physics I Lab,1,C-,Spring2022
HRM470,Negotiations,3,F,Spring2022
ECO104,Intro to Macroeconomics,3,C+,Summer2022
FIN254,Intro to Financial Management,3,C-,Summer2022
BUS135,Business Mathematics,3,C,Summer2022
BEN205,Bengali Literature,3,C+,Summer2022
MKT202,Introduction to Marketing,3,B-,Fall2022
PHI401,Ethics / Philosophy,3,A,Fall2022
BUS173,Applied Statistics,3,A,Fall2022
LAW200,Legal Environment of Business,3,A-,Fall2022
MGT330,Designing Effective Organizations,3,C+,Fall2022
HRM370,Managerial Skill Development,3,B+,Fall2022
MIS107,Introduction to Computers,3,D+,Spring2023
ENG103,Intermediate Composition,3,F,Spring2023
MGT212,Principles of Management,3,C+,Spring2023
ACT202,Intro to Managerial Accounting,3,C+,Spring2023
MGT410,Entrepreneurship II,3,A,Spring2023
MGT489,Strategic Management,3,D+,Summer2023
ECO101,Intro to Microeconomics,3,B,Summer2023
HIS102,World Civilization,3,F,Summer2023
POL101,Intro to Political Science,3,D+,Summer2023
SOC101,Intro to Sociology,3,B+,Summer2023
BUS498,Internship,4,C,Summer2023
