course_code,course_name,credits,grade,semester
ECO104,Intro to Macroeconomics,3,B-,Spring2020
BUS172,Introduction to Statistics,3,B+,Spring2020
MKT202,Introduction to Marketing,3,B,Spring2020
MGT351,Human Resource Management,3,B+,Spring2020
CHN101,Chinese Language,3,A,Spring2020
CHE101L,Chemistry I Lab,1,B-,Spring2020
INB355,Country Risk Analysis,3,B+,Spring2020
MIS207,Management Information Systems,3,B-,Summer2020
BUS251,Business Communication,3,C+,Summer2020
ACT202,Intro to Managerial Accounting,3,C+,Summer2020
INB372,International Business,3,B,Summer2020
HIS102,World Civilization,3,C,Summer2020
POL101,Intro to Political Science,3,B-,Summer2020
INB480,Global Business Strategy,3,C-,Summer2020
MIS107,Introduction to Computers,3,B+,Fall2020
BUS173,Applied Statistics,3,B+,Fall2020
ENG103,Intermediate Composition,3,B-,Fall2020
MGT489,Strategic Management,3,B,Fall2020
BIO103,Biology I,3,A,Fall2020
ECO101,Intro to Microeconomics,3,A-,Spring2021
BUS135,Business Mathematics,3,B,Spring2021
MGT368,Entrepreneurship,3,B,Spring2021
MGT212,Principles of Management,3,C+,Spring2021
FIN254,Intro to Financial Management,3,A,Spring2021
INB400,International Trade and Finance,3,A,Spring2021
INB490,Cross-Cultural Management,3,C,Spring2021
MKT417,Export-Import Management,3,A-,Spring2021
BUS498,Internship,4,A,Spring2021
