course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,C,Summer2019
PHI401,Ethics / Philosophy,3,F,Summer2019
MKT202,Introduction to Marketing,3,D,Summer2019
POL101,Intro to Political Science,3,F,Summer2019
BUS251,Business Communication,3,F,Fall2019
BUS172,Introduction to Statistics,3,D,Fall2019
HIS101,Bangladesh History,3,D+,Fall2019
ENV107,Environmental Science,3,D,Fall2019
MKT460,Strategic Marketing,3,F,Fall2019
BUS172,Introduction to Statistics,3,C+,Spring2020
ENG105,Advanced Composition,3,W,Spring2020
MKT465,Brand Management,3,D,Spring2020
MGT314,Production Management,3,C,Summer2020
MGT212,Principles of Management,3,C,Summer2020
ECO104,Intro to Macroeconomics,3,C,Summer2020
MKT337,Promotional Management,3,F,Summer2020
INB372,International Business,3,D+,Spring2021
MKT344,Consumer Behaviour,3,D,Spring2021
PHI401,Ethics / Philosophy,3,D,Summer2022
