course_code,course_name,credits,grade,semester
BUS173,Applied Statistics,3,W,Spring2021
BUS251,Business Communication,3,W,Spring2021
PHI401,Ethics / Philosophy,3,W,Spring2021
INB480,Global Business Strategy,3,B+,Spring2021
MGT314,Production Management,3,W,Summer2021
BUS135,Business Mathematics,3,B+,Summer2021
ECO101,Intro to Microeconomics,3,W,Summer2021
INB450,Global Entrepreneurship,3,B,Summer2021
ACT202,Intro to Managerial Accounting,3,C+,Fall2021
ENG103,Intermediate Composition,3,C,Fall2021
POL104,Political Science,3,D,Fall2021
BIO103,Biology I,3,C,Fall2021
INB400,International Trade and Finance,3,W,Fall2021
MGT351,Human Resource Management,3,C+,Spring2022
BUS172,Introduction to Statistics,3,W,Spring2022
HIS102,World Civilization,3,C+,Spring2022
MKT382,International Marketing,3,B,Spring2022
INB372,International Business,3,B+,Summer2022
ENG105,Advanced Composition,3,A,Summer2022
FIN254,Intro to Financial Management,3,C,Summer2022
MIS107,Introduction to Computers,3,F,Summer2022
SOC101,Intro to Sociology,3,W,Summer2022
PBH101L,Public Health Lab,1,B,Summer2022
INB490,Cross-Cultural Management,3,W,Summer2022
