course_code,course_name,credits,grade,semester
BUS135,Business Mathematics,3,C+,Summer2019
INB372,International Business,3,C,Fall2019
BUS251,Business Communication,3,D+,Spring2020
BUS173,Applied Statistics,3,F,Summer2020
MGT314,Production Management,3,C,Summer2020
FIN410,Financial Statement Analysis,3,C,Summer2020
PBH101,Public Health,3,C-,Fall2020
ECO104,Intro to Macroeconomics,3,C+,Spring2021
ACT202,Intro to Managerial Accounting,3,D,Summer2021
BUS173,Applied Statistics,3,C,Summer2021
FIN433,Financial Markets and Institutions,3,D,Fall2021
ACT202,Intro to Managerial Accounting,3,F,Spring2022
