course_code,course_name,credits,grade,semester
CSE311,Database Management Systems,3,A,Spring2021
CSE231L,Digital Logic Design Lab,1,C,Spring2021
CSE331,Microprocessor Interfacing,3,B,Summer2021
EEE141,Electrical Circuits I,3,C+,Fall2021
CSE332,Computer Organization & Architecture,3,A,Fall2021
CSE173,Discrete Mathematics,3,B+,Spring2022
HIS102,World Civilization,3,B,Summer2022
MGT314,Production Management,3,C,Summer2022
BUS172,Introduction to Statistics,3,B,Fall2022
ECO101,Intro to Microeconomics,3,C-,Fall2022
ENG105,Advanced Composition,3,B,Fall2022
FIN440,Corporate Finance,3,B+,Spring2023
FIN470,Insurance and Risk Management,3,B+,Summer2023
MKT202,Introduction to Marketing,3,B-,Summer2023
BIO103L,Biology I Lab,1,B,Summer2023
BIO103,Biology I,3,B,Fall2023
ENG103,Intermediate Composition,3,A-,Fall2023
ACT202,Intro to Managerial Accounting,3,C,Fall2023
HIS205,Modern History,3,B,Fall2023
MGT351,Human Resource Management,3,D+,Spring2024
PSY101,Intro to Psychology,3,D,Spring2024
FIN433,Financial Markets and Institutions,3,B-,Summer2024
FIN435,Investment Theory,3,B,Summer2024
