course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,B+,Spring2022
BUS135,Business Mathematics,3,D+,Spring2022
MGT351,Human Resource Management,3,C+,Spring2022
BUS172,Introduction to Statistics,3,D,Summer2022
ECO104,Intro to Macroeconomics,3,C,Summer2022
ECO101,Intro to Microeconomics,3,B-,Summer2022
ACT201,Intro to Financial Accounting,3,D+,Summer2022
MGT314,Production Management,3,C+,Summer2022
CSE311L,Database Management Systems Lab,1,D,Fall2022
ENV203,Environmental Studies,3,D+,Fall2022
MAT120,Calculus I,3,A-,Fall2022
CSE331L,Microprocessor Interfacing Lab,1,D,Fall2022
PHY108L,Physics II Lab,1,C-,Fall2022
PHY107,Physics I,3,C,Fall2022
BIO103,Biology I,3,B-,Spring2023
ENG111,Public Speaking,3,F,Spring2023
CSE499B,Senior Capstone Design II,2,B-,Spring2023
CSE173,Discrete Mathematics,3,F,Spring2023
EEE141,Electrical Circuits I,3,B-,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,C-,Spring2023
ENG105,Advanced Composition,3,A-,Spring2023
CSE115,Programming Language I,3,B+,Spring2023
CSE331,Microprocessor Interfacing,3,D,Summer2023
HIS101,Bangladesh History,3,B,Summer2023
CSE215,Programming Language II,3,C-,Summer2023
CSE499A,Senior Capstone Design I,2,F,Summer2023
CSE332,Computer Organization & Architecture,3,D+,Fall2023
CSE215L,Programming Language II Lab,1,B,Fall2023
EEE141L,Electrical Circuits I Lab,1,B,Fall2023
CSE323,Operating Systems Design,3,C,Fall2023
HIS102,World Civilization,3,C,Fall2023
