course_code,course_name,credits,grade,semester
EEE111,Analog Electronics I,3,C-,Fall2019
MAT361,Differential Equations,3,C+,Fall2019
CSE311,Database Management Systems,3,C+,Fall2019
CSE499B,Senior Capstone Design II,2,C,Fall2019
CSE373,Design & Analysis of Algorithms,3,D+,Spring2020
CSE145,Introduction to Artificial Intelligence,3,C-,Spring2020
BIO103,Biology I,3,F,Spring2020
PHY108,Physics II,3,D,Summer2020
CSE327,Software Engineering,3,F,Summer2020
CSE231L,Digital Logic Design Lab,1,D+,Summer2020
PHY108L,Physics II Lab,1,C-,Summer2020
CSE323,Operating Systems Design,3,C+,Summer2020
BIO103L,Biology I Lab,1,C-,Summer2020
MAT125,Linear Algebra,3,B-,Summer2020
CSE215L,Programming Language II Lab,1,D,Summer2020
MAT130,Calculus II,3,C+,Summer2020
CSE173,Discrete Mathematics,3,C+,Fall2020
CSE225,Data Structures & Algorithms,3,B-,Fall2020
CSE327,Software Engineering,3,F,Fall2020
CEE110,Engineering Drawing,1,C,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,C-,Fall2020
EEE141L,Electrical Circuits I Lab,1,C+,Fall2020
CSE101,Introduction to Python Programming,3,C,Fall2020
CSE231,Digital Logic Design,3,D,Fall2020
CSE499A,Senior Capstone Design I,2,C-,Fall2020
POL104,Political Science,3,C-,Fall2020
PHY108,Physics II,3,B,Spring2022
CSE231,Digital Logic Design,3,F,Summer2022
BIO103,Biology I,3,D+,Fall2023
