course_code,course_name,credits,grade,semester
ENG105,Advanced Composition,3,B-,Summer2021
INB372,International Business,3,W,Summer2021
ECO101,Intro to Microeconomics,3,B,Summer2021
MGT212,Principles of Management,3,B+,Fall2021
HIS103,History of South Asia,3,A,Spring2022
ECO201,Intermediate Microeconomics,3,B-,Spring2022
MGT351,Human Resource Management,3,B+,Summer2022
POL101,Intro to Political Science,3,B,Spring2023
BIO103,Biology I,3,C,Summer2023
PBH101L,Public Health Lab,1,C,Summer2023
BUS251,Business Communication,3,A,Fall2023
ECO244,Economic Development,3,C+,Fall2023
ECO415,Public Finance,3,A,Spring2024
