course_code,course_name,credits,grade,semester
CSE332,Computer Organization & Architecture,3,C,Spring2020
EEE111L,Analog Electronics I Lab,1,D,Spring2020
CSE331L,Microprocessor Interfacing Lab,1,C+,Spring2020
CSE425,Concepts of Programming Languages,3,A-,Summer2020
CSE299,Junior Design Project,1,B-,Summer2020
CSE231,Digital Logic Design,3,A-,Fall2020
EEE141,Electrical Circuits I,3,D+,Fall2020
CSE231L,Digital Logic Design Lab,1,B,Fall2020
ECO201,Intermediate Microeconomics,3,B-,Spring2021
MKT202,Introduction to Marketing,3,B+,Summer2021
BUS172,Introduction to Statistics,3,C,Summer2021
ACT202,Intro to Managerial Accounting,3,D,Summer2021
CHN101,Chinese Language,3,F,Summer2021
HIS205,Modern History,3,C,Fall2021
ACT201,Intro to Financial Accounting,3,B,Fall2021
PBH101,Public Health,3,A-,Spring2022
INB372,International Business,3,A,Spring2022
FIN254,Intro to Financial Management,3,C+,Spring2022
BUS251,Business Communication,3,W,Spring2022
HIS101,Bangladesh History,3,B+,Spring2022
ECO101,Intro to Microeconomics,3,W,Summer2022
MGT314,Production Management,3,C+,Fall2022
ECO244,Economic Development,3,B+,Spring2023
BIO103,Biology I,3,F,Spring2023
PHY107,Physics I,3,B-,Spring2023
MIS107,Introduction to Computers,3,B+,Spring2023
MIS207,Management Information Systems,3,C+,Spring2023
ENG103,Intermediate Composition,3,C,Spring2023
