course_code,course_name,credits,grade,semester
CSE225L,Data Structures & Algorithms Lab,1,A-,Summer2020
CSE332,Computer Organization & Architecture,3,D,Summer2020
EEE141,Electrical Circuits I,3,C+,Summer2020
CSE331L,Microprocessor Interfacing Lab,1,B,Fall2020
CSE311L,Database Management Systems Lab,1,C+,Fall2020
CSE225,Data Structures & Algorithms,3,F,Fall2020
CSE373,Design & Analysis of Algorithms,3,D,Fall2020
EEE111L,Analog Electronics I Lab,1,D,Spring2021
CSE327,Software Engineering,3,D,Spring2021
PSY101L,Psychology Lab,1,C+,Summer2021
MGT212,Principles of Management,3,B+,Summer2021
MGT351,Human Resource Management,3,B+,Summer2021
INB372,International Business,3,C+,Fall2021
PSY101,Intro to Psychology,3,B-,Spring2022
ENG103,Intermediate Composition,3,D+,Spring2022
HIS101,Bangladesh History,3,D,Spring2022
ENG105,Advanced Composition,3,W,Spring2022
CHE101,Chemistry I,3,W,Summer2022
ACT202,Intro to Managerial Accounting,3,W,Summer2022
HRM340,Training and Development,3,W,Summer2022
MGT489,Strategic Management,3,D+,Spring2023
LAW200,Legal Environment of Business,3,C+,Spring2023
ENG115,English Literature,3,A-,Spring2023
MGT368,Entrepreneurship,3,C,Spring2023
ACT201,Intro to Financial Accounting,3,C+,Spring2023
HIS205,Modern History,3,A-,Spring2023
PHI401,Ethics / Philosophy,3,B-,Summer2023
BUS172,Introduction to Statistics,3,C-,Summer2023
