course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Summer2022
ENG111,Public Speaking,3,C,Summer2022
CSE145,Introduction to Artificial Intelligence,3,D,Summer2022
CSE115,Programming Language I,3,D+,Summer2022
BIO103,Biology I,3,C,Summer2022
CSE425,Concepts of Programming Languages,3,C,Summer2022
CSE101,Introduction to Python Programming,3,W,Summer2022
CHE101L,Chemistry I Lab,1,D+,Summer2022
CEE110,Engineering Drawing,1,F,Summer2022
CSE225,Data Structures & Algorithms,3,C-,Fall2022
CHE101,Chemistry I,3,W,Fall2022
PHY107,Physics I,3,C-,Fall2022
EEE141L,Electrical Circuits I Lab,1,F,Fall2022
CSE215,Programming Language II,3,F,Fall2022
CSE331,Microprocessor Interfacing,3,D+,Fall2022
PHY108,Physics II,3,D+,Fall2022
PHY107L,Physics I Lab,1,C,Fall2022
BIO103L,Biology I Lab,1,C,Fall2022
PHY108L,Physics II Lab,1,C,Fall2022
POL104,Political Science,3,W,Fall2022
CSE323,Operating Systems Design,3,F,Spring2023
EEE141L,Electrical Circuits I Lab,1,B-,Spring2023
PHI104,Introduction to Ethics,3,C-,Spring2023
SOC101,Intro to Sociology,3,F,Spring2023
MAT130,Calculus II,3,D+,Summer2023
EEE452,Engineering Economics,3,F,Summer2023
CSE231,Digital Logic Design,3,W,Summer2023
CSE173,Discrete Mathematics,3,C-,Summer2023
CSE215,Programming Language II,3,C,Summer2023
CSE115L,Programming Language I Lab,1,D+,Summer2023
HIS102,World Civilization,3,W,Summer2023
CSE311L,Database Management Systems Lab,1,D+,Summer2023
CSE231L,Digital Logic Design Lab,1,C-,Summer2023
EEE452,Engineering Economics,3,F,Fall2023
CEE110,Engineering Drawing,1,C+,Spring2024
