course_code,course_name,credits,grade,semester
PHI401,Ethics / Philosophy,3,C+,Spring2021
INB400,International Trade and Finance,3,B-,Spring2021
BUS172,Introduction to Statistics,3,C,Summer2021
BUS135,Business Mathematics,3,W,Summer2021
ECO104,Intro to Macroeconomics,3,B+,Summer2021
BUS173,Applied Statistics,3,B,Summer2021
HIS103,History of South Asia,3,D,Summer2021
MGT489,Strategic Management,3,C+,Fall2021
MGT368,Entrepreneurship,3,C-,Fall2021
HIS101,Bangladesh History,3,B-,Fall2021
INB490,Cross-Cultural Management,3,B+,Fall2021
INB480,Global Business Strategy,3,B+,Fall2021
INB410,International Competitiveness,3,A,Spring2022
FIN254,Intro to Financial Management,3,B+,Summer2022
MKT202,Introduction to Marketing,3,A,Summer2022
MIS207,Management Information Systems,3,C,Fall2022
POL104,Political Science,3,B-,Fall2022
SOC101,Intro to Sociology,3,C+,Fall2022
BEN205,Bengali Literature,3,A-,Summer2023
