course_code,course_name,credits,grade,semester
ACT202,Intro to Managerial Accounting,3,B,Spring2021
MGT489,Strategic Management,3,B,Spring2021
MKT417,Export-Import Management,3,A-,Summer2021
ENG103,Intermediate Composition,3,B+,Fall2021
PHI401,Ethics / Philosophy,3,B,Fall2021
BUS251,Business Communication,3,C,Spring2022
BUS135,Business Mathematics,3,T,Spring2022
MGT368,Entrepreneurship,3,B+,Summer2022
CHE101,Chemistry I,3,T,Summer2022
INB400,International Trade and Finance,3,C,Summer2022
INB355,Country Risk Analysis,3,T,Spring2023
ENG105,Advanced Composition,3,A-,Summer2023
MGT351,Human Resource Management,3,A,Summer2023
