course_code,course_name,credits,grade,semester
MAT116,Pre-Calculus,3,A-,Spring2021
CSE115L,Programming Language I Lab,1,B,Spring2021
CSE373,Design & Analysis of Algorithms,3,D,Spring2021
CSE231L,Digital Logic Design Lab,1,B+,Spring2021
ENG103,Intermediate Composition,3,D,Spring2021
CSE231,Digital Logic Design,3,D+,Spring2021
BIO103,Biology I,3,A-,Spring2021
MAT250,Calculus III,3,A,Spring2021
CSE499A,Senior Capstone Design I,2,B-,Spring2021
MAT240,Probability & Statistics,3,D+,Summer2021
CSE299,Junior Design Project,1,A,Summer2021
MAT130,Calculus II,3,D,Summer2021
HIS101,Bangladesh History,3,A,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,D,Summer2021
CSE145,Introduction to Artificial Intelligence,3,B-,Summer2021
PHY108,Physics II,3,C,Summer2021
ENG111,Public Speaking,3,C+,Summer2021
CSE331L,Microprocessor Interfacing Lab,1,C+,Fall2021
CSE225,Data Structures & Algorithms,3,B,Fall2021
PHI104,Introduction to Ethics,3,D,Fall2021
PHY107,Physics I,3,B,Fall2021
MAT125,Linear Algebra,3,B-,Fall2021
EEE111,Analog Electronics I,3,A,Fall2021
PHY108L,Physics II Lab,1,A-,Fall2021
