course_code,course_name,credits,grade,semester
ENG105,Advanced Composition,3,T,Fall2022
PHY107,Physics I,3,B+,Fall2022
ENV107,Environmental Science,3,B+,Fall2022
GEO205,Geography,3,C,Summer2023
PHI401,Ethics / Philosophy,3,A-,Fall2023
MGT212,Principles of Management,3,C,Fall2023
ECO101,Intro to Microeconomics,3,A,Spring2024
MIS207,Management Information Systems,3,B,Spring2024
MGT368,Entrepreneurship,3,B,Spring2024
SCM320,Procurement and Inventory,3,T,Spring2024
MKT202,Introduction to Marketing,3,T,Summer2024
HIS102,World Civilization,3,A,Summer2024
SCM310,Supply Chain Management,3,T,Summer2024
