course_code,course_name,credits,grade,semester
FIN254,Intro to Financial Management,3,B+,Fall2020
MKT202,Introduction to Marketing,3,A,Spring2021
MGT314,Production Management,3,B,Spring2021
MGT351,Human Resource Management,3,A,Spring2021
CHN101,Chinese Language,3,B,Spring2021
HRM450,Industrial Relations,3,B+,Spring2021
BUS135,Business Mathematics,3,A-,Summer2021
ECO101,Intro to Microeconomics,3,B,Summer2021
ENG103,Intermediate Composition,3,B,Summer2021
ACT202,Intro to Managerial Accounting,3,B,Summer2021
ENG105,Advanced Composition,3,B+,Summer2021
HIS102,World Civilization,3,A,Summer2021
HRM470,Negotiations,3,A-,Summer2021
PSY101,Intro to Psychology,3,A,Fall2021
MGT410,Entrepreneurship II,3,A,Fall2021
ACT201,Intro to Financial Accounting,3,B+,Spring2022
POL101,Intro to Political Science,3,A,Spring2022
MGT330,Designing Effective Organizations,3,B+,Spring2022
MGT368,Entrepreneurship,3,B-,Summer2022
PHI401,Ethics / Philosophy,3,A,Summer2022
MIS207,Management Information Systems,3,B,Summer2022
HIS101,Bangladesh History,3,B,Summer2022
PBH101L,Public Health Lab,1,A,Summer2022
INB372,International Business,3,B+,Fall2022
MGT212,Principles of Management,3,A,Fall2022
MGT489,Strategic Management,3,B,Fall2022
BUS172,Introduction to Statistics,3,B+,Spring2023
ECO104,Intro to Macroeconomics,3,B+,Spring2023
BUS251,Business Communication,3,A,Spring2023
GEO205,Geography,3,B,Spring2023
PBH101,Public Health,3,B+,Spring2023
PHY107,Physics I,3,B,Spring2023
MGT321,Organizational Behavior,3,A,Spring2023
HRM370,Managerial Skill Development,3,A-,Spring2023
LAW200,Legal Environment of Business,3,A,Fall2023
BUS173,Applied Statistics,3,A,Fall2023
MIS107,Introduction to Computers,3,B+,Fall2023
BUS498,Internship,4,B,Fall2023
