course_code,course_name,credits,grade,semester
INB372,International Business,3,A,Summer2022
BUS251,Business Communication,3,A,Summer2022
FIN254,Intro to Financial Management,3,A,Summer2022
MGT489,Strategic Management,3,A-,Summer2022
LAW200,Legal Environment of Business,3,B,Summer2022
PHY107L,Physics I Lab,1,A,Summer2022
INB400,International Trade and Finance,3,B+,Summer2022
INB490,Cross-Cultural Management,3,B-,Summer2022
ENG105,Advanced Composition,3,B-,Fall2022
MGT314,Production Management,3,B+,Fall2022
ECO101,Intro to Microeconomics,3,A,Fall2022
MIS207,Management Information Systems,3,A,Fall2022
MKT202,Introduction to Marketing,3,B+,Fall2022
PHI401,Ethics / Philosophy,3,B-,Fall2022
MGT351,Human Resource Management,3,B+,Fall2022
ENG115,English Literature,3,B+,Fall2022
PBH101,Public Health,3,B,Fall2022
INB410,International Competitiveness,3,A,Fall2022
MGT368,Entrepreneurship,3,A-,Spring2023
ENG103,Intermediate Composition,3,A-,Spring2023
ECO104,Intro to Macroeconomics,3,A,Spring2023
HIS103,History of South Asia,3,B,Spring2023
INB450,Global Entrepreneurship,3,A-,Spring2023
BUS173,Applied Statistics,3,A-,Summer2023
MIS107,Introduction to Computers,3,A,Summer2023
ACT202,Intro to Managerial Accounting,3,B+,Summer2023
BUS135,Business Mathematics,3,B+,Summer2023
MGT212,Principles of Management,3,B-,Summer2023
BUS172,Introduction to Statistics,3,A,Summer2023
ACT201,Intro to Financial Accounting,3,B+,Summer2023
HIS102,World Civilization,3,A,Summer2023
POL104,Political Science,3,A-,Summer2023
GEO205,Geography,3,A,Summer2023
PHY107,Physics I,3,A-,Summer2023
ENV107,Environmental Science,3,B+,Summer2023
INB480,Global Business Strategy,3,A,Summer2023
MKT382,International Marketing,3,A,Summer2023
BUS498,Internship,4,A,Summer2023
