course_code,course_name,credits,grade,semester
INB372,International Business,3,A,Spring2019
MGT489,Strategic Management,3,C+,Spring2019
MIS107,Introduction to Computers,3,C,Spring2019
MGT351,Human Resource Management,3,D,Summer2019
BUS172,Introduction to Statistics,3,C,Summer2019
LAW200,Legal Environment of Business,3,W,Summer2019
ACT202,Intro to Managerial Accounting,3,C,Summer2019
PSY101,Intro to Psychology,3,W,Summer2019
ECO204,Intermediate Macroeconomics,3,W,Summer2019
BUS251,Business Communication,3,W,Fall2019
MGT314,Production Management,3,C,Fall2019
ECO348,Mathematical Economics,3,C+,Fall2019
ECO354,Advanced Microeconomics,3,W,Fall2019
PHI401,Ethics / Philosophy,3,B+,Spring2020
CHN101,Chinese Language,3,C,Spring2020
HIS101,Bangladesh History,3,C,Spring2020
PHY107,Physics I,3,W,Spring2020
ECO201,Intermediate Microeconomics,3,D,Spring2020
MGT368,Entrepreneurship,3,W,Summer2020
POL104,Political Science,3,W,Summer2020
ECO328,Econometrics,3,B+,Summer2020
